concept_id,concept_code,concept_name,codeset,med_group
740224,2479156,{1 (11.1 ML imdevimab 120 MG/ML Injection) / 4 (2.5 ML casirivimab 120 MG/ML Injection) } Pack [REGEN-COV 4/1],c19meds,casirivimab
740219,2479149,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 1 (11.1 ML imdevimab 120 MG/ML Injection) } Pack,c19meds,casirivimab
37003290,2465244,casirivimab Injectable Product,c19meds,casirivimab
37003292,2465247,casirivimab 120 MG/ML Injection,c19meds,casirivimab
740226,2479159,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack [REGEN-COV 1/4],c19meds,casirivimab
740220,2479150,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 1 (11.1 ML imdevimab 120 MG/ML Injection) } Pack [REGEN-COV 1/1],c19meds,casirivimab
37003641,2465248,2.5 ML casirivimab 120 MG/ML Injection,c19meds,casirivimab
740221,2479153,{4 (2.5 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack,c19meds,casirivimab
37003291,2465245,casirivimab Injection,c19meds,casirivimab
37003289,2465243,casirivimab 120 MG/ML,c19meds,casirivimab
740225,2479158,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack,c19meds,casirivimab
37003640,2465246,11.1 ML casirivimab 120 MG/ML Injection,c19meds,casirivimab
740223,2479155,{1 (11.1 ML imdevimab 120 MG/ML Injection) / 4 (2.5 ML casirivimab 120 MG/ML Injection) } Pack,c19meds,casirivimab
740222,2479154,{4 (2.5 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack [REGEN-COV 4/4],c19meds,casirivimab
740224,2479156,{1 (11.1 ML imdevimab 120 MG/ML Injection) / 4 (2.5 ML casirivimab 120 MG/ML Injection) } Pack [REGEN-COV 4/1],c19meds,imdevimab
740219,2479149,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 1 (11.1 ML imdevimab 120 MG/ML Injection) } Pack,c19meds,imdevimab
740226,2479159,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack [REGEN-COV 1/4],c19meds,imdevimab
740220,2479150,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 1 (11.1 ML imdevimab 120 MG/ML Injection) } Pack [REGEN-COV 1/1],c19meds,imdevimab
37003294,2465250,imdevimab 120 MG/ML,c19meds,imdevimab
37003643,2465255,2.5 ML imdevimab 120 MG/ML Injection,c19meds,imdevimab
740221,2479153,{4 (2.5 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack,c19meds,imdevimab
37003297,2465254,imdevimab 120 MG/ML Injection,c19meds,imdevimab
740225,2479158,{1 (11.1 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack,c19meds,imdevimab
37003295,2465251,imdevimab Injectable Product,c19meds,imdevimab
37003293,2465249,imdevimab,c19meds,imdevimab
37003296,2465252,imdevimab Injection,c19meds,imdevimab
740223,2479155,{1 (11.1 ML imdevimab 120 MG/ML Injection) / 4 (2.5 ML casirivimab 120 MG/ML Injection) } Pack,c19meds,imdevimab
740222,2479154,{4 (2.5 ML casirivimab 120 MG/ML Injection) / 4 (2.5 ML imdevimab 120 MG/ML Injection) } Pack [REGEN-COV 4/4],c19meds,imdevimab
37003642,2465253,11.1 ML imdevimab 120 MG/ML Injection,c19meds,imdevimab
40184084,979092,hydroxychloroquine sulfate 200 MG Oral Tablet,c19meds,hydroxychloroquine
40184088,979096,hydroxychloroquine sulfate 200 MG [Quineprox],c19meds,hydroxychloroquine
36220827,1164628,hydroxychloroquine Pill,c19meds,hydroxychloroquine
40184086,979097,hydroxychloroquine sulfate 200 MG Oral Tablet [Quineprox],c19meds,hydroxychloroquine
36240210,1185918,Quineprox Oral Product,c19meds,hydroxychloroquine
36231295,1181266,Plaquenil Oral Product,c19meds,hydroxychloroquine
36220826,1164627,hydroxychloroquine Oral Product,c19meds,hydroxychloroquine
40242199,1119311,hydroxychloroquine sulfate 400 MG,c19meds,hydroxychloroquine
40051595,370656,hydroxychloroquine Oral Tablet,c19meds,hydroxychloroquine
40051597,368893,hydroxychloroquine Oral Tablet [Quineprox],c19meds,hydroxychloroquine
40184083,979091,hydroxychloroquine sulfate 200 MG,c19meds,hydroxychloroquine
40184085,979094,hydroxychloroquine sulfate 200 MG Oral Tablet [Plaquenil],c19meds,hydroxychloroquine
40051596,93787,hydroxychloroquine Oral Tablet [Plaquenil],c19meds,hydroxychloroquine
36240211,1185919,Quineprox Pill,c19meds,hydroxychloroquine
40242200,1119312,hydroxychloroquine sulfate 400 MG Oral Tablet,c19meds,hydroxychloroquine
36231296,1181267,Plaquenil Pill,c19meds,hydroxychloroquine
40184087,979093,hydroxychloroquine sulfate 200 MG [Plaquenil],c19meds,hydroxychloroquine
1777087,5521,hydroxychloroquine,c19meds,hydroxychloroquine
44507705,1441526,tocilizumab Prefilled Syringe,c19meds,tocilizumab
44507704,1441528,tocilizumab 180 MG/ML [Actemra],c19meds,tocilizumab
44507562,1441530,0.9 ML tocilizumab 180 MG/ML Prefilled Syringe [Actemra],c19meds,tocilizumab
46275120,1657978,tocilizumab 20 MG/ML Injection [Actemra],c19meds,tocilizumab
44507706,1441529,tocilizumab Prefilled Syringe [Actemra],c19meds,tocilizumab
40171289,895758,tocilizumab 20 MG/ML,c19meds,tocilizumab
44507701,1441525,tocilizumab 180 MG/ML,c19meds,tocilizumab
46275119,1657977,tocilizumab 20 MG/ML Injection,c19meds,tocilizumab
46275116,1657974,4 ML tocilizumab 20 MG/ML Injection,c19meds,tocilizumab
44507566,1441527,0.9 ML tocilizumab 180 MG/ML Prefilled Syringe,c19meds,tocilizumab
36234021,1169167,Actemra Injectable Product,c19meds,tocilizumab
1355866,2106076,tocilizumab 180 MG/ML Auto-Injector,c19meds,tocilizumab
46275117,1657975,tocilizumab Injection [Actemra],c19meds,tocilizumab
44507702,1441531,tocilizumab 180 MG/ML Prefilled Syringe,c19meds,tocilizumab
46275121,1657979,10 ML tocilizumab 20 MG/ML Injection,c19meds,tocilizumab
46275122,1657980,10 ML tocilizumab 20 MG/ML Injection [Actemra],c19meds,tocilizumab
36225461,1162729,tocilizumab Injectable Product,c19meds,tocilizumab
40171292,895762,tocilizumab 20 MG/ML [Actemra],c19meds,tocilizumab
1356447,2106073,0.9 ML tocilizumab 180 MG/ML Auto-Injector,c19meds,tocilizumab
46275118,1657976,4 ML tocilizumab 20 MG/ML Injection [Actemra],c19meds,tocilizumab
1355865,2106074,tocilizumab Auto-Injector [Actemra],c19meds,tocilizumab
40171288,612865,tocilizumab,c19meds,tocilizumab
46275124,1657982,20 ML tocilizumab 20 MG/ML Injection [Actemra],c19meds,tocilizumab
46275123,1657981,20 ML tocilizumab 20 MG/ML Injection,c19meds,tocilizumab
46275115,1657973,tocilizumab Injection,c19meds,tocilizumab
1355864,2106072,tocilizumab Auto-Injector,c19meds,tocilizumab
44507703,1441532,tocilizumab 180 MG/ML Prefilled Syringe [Actemra],c19meds,tocilizumab
1355867,2106077,tocilizumab 180 MG/ML Auto-Injector [Actemra],c19meds,tocilizumab
1356448,2106075,0.9 ML tocilizumab 180 MG/ML Auto-Injector [Actemra],c19meds,tocilizumab
19127200,727710,anakinra 149 MG/ML,c19meds,anakinra
36234386,1170741,Kineret Injectable Product,c19meds,anakinra
1114380,727714,0.67 ML anakinra 149 MG/ML Prefilled Syringe [Kineret],c19meds,anakinra
19033445,727712,anakinra 149 MG/ML [Kineret],c19meds,anakinra
42902611,1359724,anakinra 149 MG/ML Prefilled Syringe,c19meds,anakinra
40141483,727713,anakinra Prefilled Syringe [Kineret],c19meds,anakinra
36214443,1157701,anakinra Injectable Product,c19meds,anakinra
1114375,72435,anakinra,c19meds,anakinra
42902489,1359602,anakinra 149 MG/ML Prefilled Syringe [Kineret],c19meds,anakinra
40141482,727708,anakinra Prefilled Syringe,c19meds,anakinra
1114379,727711,0.67 ML anakinra 149 MG/ML Prefilled Syringe,c19meds,anakinra
40220610,1809583,"200 ML immunoglobulin G, human 100 MG/ML Injection [Gamunex]",c19meds,IVIG
40115586,547198,immunoglobulin G Injectable Solution [Baygam],c19meds,IVIG
40220617,1809643,"20 ML immunoglobulin G, human 50 MG/ML Injection [Octagam]",c19meds,IVIG
40220630,1809671,"200 ML immunoglobulin G, human 100 MG/ML Injection [Gammagard]",c19meds,IVIG
36228344,1180526,Octagam Injectable Product,c19meds,IVIG
45777066,1549692,"{1 (2.5 ML hyaluronidase, human recombinant 160 UNT/ML Injection) / 1 (50 ML immunoglobulin G, human 100 MG/ML Injection) } Pack [Hyqvia 5 G / 50 ML Kit]",c19meds,IVIG
40220646,1809746,"immunoglobulin G, human 2500 MG [Gammagard]",c19meds,IVIG
40220625,1809665,"10 ML immunoglobulin G, human 100 MG/ML Injection [Gammagard]",c19meds,IVIG
789805,2167150,immunoglobulin G Injection [Cutaquig],c19meds,IVIG
19117121,565300,"immunoglobulin G, human 50 MG/ML [Octagam]",c19meds,IVIG
40220475,1809069,"10 ML immunoglobulin G, human 200 MG/ML Injection [Hizentra]",c19meds,IVIG
40220529,1809421,"100 ML immunoglobulin G, human 100 MG/ML Injection",c19meds,IVIG
36228434,1175385,Gammabulin Injectable Product,c19meds,IVIG
40220583,1809539,"300 ML immunoglobulin G, human 100 MG/ML Injection",c19meds,IVIG
40220505,1809209,"immunoglobulin G, human 3000 MG Injection [Carimune]",c19meds,IVIG
40220554,1809474,"400 ML immunoglobulin G, human 50 MG/ML Injection",c19meds,IVIG
19070890,541556,"immunoglobulin G, human 50 MG/ML [Flebogamma]",c19meds,IVIG
1361697,2196390,10 ML immune globulin subcutaneous (human) - klhw 200 MG/ML Injection,c19meds,IVIG
40220569,1809513,"200 ML immunoglobulin G, human 50 MG/ML Injection [Gammaplex]",c19meds,IVIG
40220507,1809212,"immunoglobulin G, human 12000 MG Injection",c19meds,IVIG
19022400,758997,"immunoglobulin G, human 100 MG/ML [Privigen]",c19meds,IVIG
40220641,1809736,"immunoglobulin G, human 10000 MG Injection",c19meds,IVIG
40220467,1809061,"50 ML immunoglobulin G, human 200 MG/ML Injection",c19meds,IVIG
35202033,2102460,50 ML immune globulin intravenous (human) - ifas 100 MG/ML Injection [Panzyga],c19meds,IVIG
19086410,617619,"immunoglobulin G, human 160 MG/ML [Vivaglobin]",c19meds,IVIG
1592909,1873767,"immunoglobulin G, human 180 MG/ML",c19meds,IVIG
40220576,1809524,"400 ML immunoglobulin G, human 100 MG/ML Injection",c19meds,IVIG
40220636,1809727,"immunoglobulin G, human 5000 MG",c19meds,IVIG
1361695,2196292,5 ML immune globulin subcutaneous (human) - klhw 200 MG/ML Injection,c19meds,IVIG
36214313,1156296,immunoglobulin G Injectable Product,c19meds,IVIG
45777069,1549695,"{1 (10 ML hyaluronidase, human recombinant 160 UNT/ML Injection) / 1 (200 ML immunoglobulin G, human 100 MG/ML Injection) } Pack",c19meds,IVIG
40053913,204569,immunoglobulin G Injectable Solution,c19meds,IVIG
40220571,1809516,immunoglobulin G Injection [Privigen],c19meds,IVIG
1511239,2123041,Asceniv Injectable Product,c19meds,IVIG
40220568,1809511,"100 ML immunoglobulin G, human 50 MG/ML Injection [Gammaplex]",c19meds,IVIG
40220552,1809471,"50 ML immunoglobulin G, human 100 MG/ML Injection [Flebogamma]",c19meds,IVIG
1361700,2196491,20 ML immune globulin subcutaneous (human) - klhw 200 MG/ML Injection [Xembify],c19meds,IVIG
1366756,2117971,"50 ML immunoglobulin G, human 200 MG/ML Injection [Cuvitru]",c19meds,IVIG
40220510,1809217,"immunoglobulin G, human 6000 MG",c19meds,IVIG
40220472,1809066,"20 ML immunoglobulin G, human 200 MG/ML Injection",c19meds,IVIG
1361588,2196299,immune globulin subcutaneous (human) - klhw 200 MG/ML Injection [Xembify],c19meds,IVIG
45777065,1549691,"{1 (2.5 ML hyaluronidase, human recombinant 160 UNT/ML Injection) / 1 (50 ML immunoglobulin G, human 100 MG/ML Injection) } Pack",c19meds,IVIG
40220645,1809745,"immunoglobulin G, human 2500 MG Injection",c19meds,IVIG
35201517,2102441,immune globulin intravenous (human) - ifas 100 MG/ML Injection,c19meds,IVIG
19101197,385496,"immunoglobulin G, human 160 MG/ML",c19meds,IVIG
19011816,142061,"immunoglobulin G, human 160 MG/ML Injectable Solution",c19meds,IVIG
1361584,2196294,immune globulin subcutaneous (human) - klhw 200 MG/ML [Xembify],c19meds,IVIG
586553,617621,"immunoglobulin G, human 160 MG/ML Injectable Solution [Vivaglobin]",c19meds,IVIG
40220619,1809647,"50 ML immunoglobulin G, human 50 MG/ML Injection [Octagam]",c19meds,IVIG
790216,2167162,24 ML immune globulin subcutaneous (human) - hipp 165 MG/ML Injection,c19meds,IVIG
19026163,202189,"immunoglobulin G, human 160 MG/ML Injectable Solution [Gammabulin]",c19meds,IVIG
40220539,1809437,"immunoglobulin G, human 100 MG/ML Injection [Gammaked]",c19meds,IVIG
40220511,1809218,"immunoglobulin G, human 6000 MG Injection",c19meds,IVIG
35202034,2102463,100 ML immune globulin intravenous (human) - ifas 100 MG/ML Injection,c19meds,IVIG
1718186,1813417,"10 ML immunoglobulin G, human 200 MG/ML Injection [Cuvitru]",c19meds,IVIG
1396811,2170634,"300 ML immunoglobulin G, human 100 MG/ML Injection [Octagam]",c19meds,IVIG
1718184,1813415,"5 ML immunoglobulin G, human 200 MG/ML Injection [Cuvitru]",c19meds,IVIG
40220504,1809208,immunoglobulin G Injection [Carimune],c19meds,IVIG
40220605,1809578,"50 ML immunoglobulin G, human 100 MG/ML Injection [Gamunex]",c19meds,IVIG
37498239,2268107,"immunoglobulin G, human 200 MG/ML Prefilled Syringe [Hizentra]",c19meds,IVIG
40220629,1809670,"100 ML immunoglobulin G, human 100 MG/ML Injection [Gammagard]",c19meds,IVIG
40220548,1809456,"100 ML immunoglobulin G, human 50 MG/ML Injection",c19meds,IVIG
40220528,1809418,"immunoglobulin G, human 100 MG/ML Injection [Bivigam]",c19meds,IVIG
40220574,1809520,"200 ML immunoglobulin G, human 100 MG/ML Injection [Privigen]",c19meds,IVIG
40220540,1809438,"25 ML immunoglobulin G, human 100 MG/ML Injection",c19meds,IVIG
19116397,564327,"immunoglobulin G, human 160 MG/ML [Kabiglobulin]",c19meds,IVIG
36246292,1364427,Bivigam Injectable Product,c19meds,IVIG
35202039,2102472,300 ML immune globulin intravenous (human) - ifas 100 MG/ML Injection [Panzyga],c19meds,IVIG
40220565,1809507,immunoglobulin G Injection [Gammaplex],c19meds,IVIG
40220524,1809414,"50 ML immunoglobulin G, human 100 MG/ML Injection",c19meds,IVIG
35202032,2102459,50 ML immune globulin intravenous (human) - ifas 100 MG/ML Injection,c19meds,IVIG
40220626,1809666,"immunoglobulin G, human 100 MG/ML Injection [Gammagard]",c19meds,IVIG
40220606,1809579,"immunoglobulin G, human 100 MG/ML Injection [Gamunex]",c19meds,IVIG
40220546,1809447,"50 ML immunoglobulin G, human 50 MG/ML Injection",c19meds,IVIG
45777068,1549694,"{1 (100 ML immunoglobulin G, human 100 MG/ML Injection) / 1 (5 ML hyaluronidase, human recombinant 160 UNT/ML Injection) } Pack [Hyqvia 10 G / 100 ML Kit]",c19meds,IVIG
1361696,2196297,5 ML immune globulin subcutaneous (human) - klhw 200 MG/ML Injection [Xembify],c19meds,IVIG
40220572,1809517,"100 ML immunoglobulin G, human 100 MG/ML Injection [Privigen]",c19meds,IVIG
40220480,1809076,"5 ML immunoglobulin G, human 200 MG/ML Injection",c19meds,IVIG
40242196,1117549,"immunoglobulin G, human 100 MG/ML [Gammaked]",c19meds,IVIG
40220509,1809214,"immunoglobulin G, human 12000 MG Injection [Carimune]",c19meds,IVIG
40220567,1809509,"immunoglobulin G, human 50 MG/ML Injection [Gammaplex]",c19meds,IVIG
40220538,1809436,"10 ML immunoglobulin G, human 100 MG/ML Injection [Gammaked]",c19meds,IVIG
1718193,1813424,"40 ML immunoglobulin G, human 200 MG/ML Injection [Cuvitru]",c19meds,IVIG
40220562,1809501,"50 ML immunoglobulin G, human 100 MG/ML Injection [Octagam]",c19meds,IVIG
40220559,1809498,immunoglobulin G Injection [Octagam],c19meds,IVIG
43012732,1364425,"immunoglobulin G, human 100 MG/ML [Bivigam]",c19meds,IVIG
40220513,1809220,"immunoglobulin G, human 6000 MG Injection [Carimune]",c19meds,IVIG
40220450,1809034,"2 ML immunoglobulin G, human 180 MG/ML Injection [GamaSTAN]",c19meds,IVIG
790215,2167161,20 ML immune globulin subcutaneous (human) - hipp 165 MG/ML Injection [Cutaquig],c19meds,IVIG
45777061,1549687,"{1 (15 ML hyaluronidase, human recombinant 160 UNT/ML Injection) / 1 (300 ML immunoglobulin G, human 100 MG/ML Injection) } Pack",c19meds,IVIG
36229701,1175770,Carimune Injectable Product,c19meds,IVIG
1511238,2123040,immunoglobulin G Injection [Asceniv],c19meds,IVIG
40220550,1809463,"200 ML immunoglobulin G, human 50 MG/ML Injection",c19meds,IVIG
1361698,2196391,10 ML immune globulin subcutaneous (human) - klhw 200 MG/ML Injection [Xembify],c19meds,IVIG
40220471,1809065,"immunoglobulin G, human 200 MG/ML Injection [Hizentra]",c19meds,IVIG
37499787,2268108,"10 ML immunoglobulin G, human 200 MG/ML Prefilled Syringe",c19meds,IVIG
40220631,1809672,"300 ML immunoglobulin G, human 100 MG/ML Injection [Gammagard]",c19meds,IVIG
37499788,2268109,"10 ML immunoglobulin G, human 200 MG/ML Prefilled Syringe [Hizentra]",c19meds,IVIG
36232898,1168647,Baygam Injectable Product,c19meds,IVIG
19115014,547199,"immunoglobulin G, human 150 MG/ML Injectable Solution [Baygam]",c19meds,IVIG
40220627,1809667,"25 ML immunoglobulin G, human 100 MG/ML Injection [Gammagard]",c19meds,IVIG
40220558,1809497,"20 ML immunoglobulin G, human 100 MG/ML Injection",c19meds,IVIG
40220533,1809429,"10 ML immunoglobulin G, human 50 MG/ML Injection [Flebogamma]",c19meds,IVIG
1718183,1813414,"immunoglobulin G, human 200 MG/ML [Cuvitru]",c19meds,IVIG
19058059,545182,"immunoglobulin G, human 100 MG/ML [Gamunex]",c19meds,IVIG
36228435,1175386,Gammagard Injectable Product,c19meds,IVIG
45777062,1549688,"{1 (15 ML hyaluronidase, human recombinant 160 UNT/ML Injection) / 1 (300 ML immunoglobulin G, human 100 MG/ML Injection) } Pack [Hyqvia 30 G / 300 ML Kit]",c19meds,IVIG
40220621,1809649,"200 ML immunoglobulin G, human 50 MG/ML Injection [Octagam]",c19meds,IVIG
36228437,1175389,Gammaplex Injectable Product,c19meds,IVIG
37498236,2268102,immunoglobulin G Prefilled Syringe,c19meds,IVIG
789802,2167146,immune globulin subcutaneous (human) - hipp 165 MG/ML,c19meds,IVIG
