concept_id,concept_name,concept_code,vocabulary_id,ingredient,pcornet_vocabulary_id
36896513,100 ML Propofol 10 MG/ML Injectable Suspension,OMOP988109,RxNorm Extension,propofol,RX
40076609,propofol Injectable Suspension,377483,RxNorm,propofol,RX
40076610,propofol Injectable Suspension [Diprivan],365648,RxNorm,propofol,RX
40168828,propofol lipid emulsion 10 MG/ML Injectable Suspension [Propoven],884675,RxNorm,propofol,RX
40168830,propofol Injectable Suspension [Propoven],884674,RxNorm,propofol,RX
40220385,propofol Injection,1808216,RxNorm,propofol,RX
40220386,100 ML propofol 10 MG/ML Injection,1808217,RxNorm,propofol,RX
40220387,propofol Injection [Diprivan],1808218,RxNorm,propofol,RX
40220388,100 ML propofol 10 MG/ML Injection [Diprivan],1808219,RxNorm,propofol,RX
40220389,propofol 10 MG/ML Injection,1808220,RxNorm,propofol,RX
40220390,propofol 10 MG/ML Injection [Diprivan],1808221,RxNorm,propofol,RX
40220391,50 ML propofol 10 MG/ML Injection,1808222,RxNorm,propofol,RX
40220392,50 ML propofol 10 MG/ML Injection [Diprivan],1808223,RxNorm,propofol,RX
40220393,20 ML propofol 10 MG/ML Injection,1808224,RxNorm,propofol,RX
40220394,20 ML propofol 10 MG/ML Injection [Diprivan],1808225,RxNorm,propofol,RX
40220395,10 ML propofol 10 MG/ML Injection,1808234,RxNorm,propofol,RX
40220396,10 ML propofol 10 MG/ML Injection [Diprivan],1808235,RxNorm,propofol,RX
40243605,propofol 10 MG/ML Injectable Suspension [Propoflo],1188478,RxNorm,propofol,RX
40243607,propofol Injectable Suspension [Propoflo],1188476,RxNorm,propofol,RX
40712532,100 ML Propofol 10 MG/ML Injectable Suspension Box of 1 by Peckforton,OMOP4745156,RxNorm Extension,propofol,RX
40712533,100 ML Propofol 10 MG/ML Injectable Suspension by Peckforton,OMOP4745155,RxNorm Extension,propofol,RX
40713864,50 ML Propofol 10 MG/ML Injectable Suspension [Diprivan] by Aspen,OMOP4743825,RxNorm Extension,propofol,RX
40713865,50 ML Propofol 10 MG/ML Injectable Suspension Box of 10 by B.Braun,OMOP4743824,RxNorm Extension,propofol,RX
40713866,50 ML Propofol 10 MG/ML Injectable Suspension Box of 1 by Peckforton,OMOP4743823,RxNorm Extension,propofol,RX
40713867,50 ML Propofol 10 MG/ML Injectable Suspension by Peckforton,OMOP4743822,RxNorm Extension,propofol,RX
40713868,50 ML Propofol 10 MG/ML Injectable Suspension by B.Braun,OMOP4743821,RxNorm Extension,propofol,RX
40713869,50 ML Propofol 20 MG/ML Injectable Suspension [Diprivan] by Aspen,OMOP4743820,RxNorm Extension,propofol,RX
40713870,50 ML Propofol 20 MG/ML Injectable Suspension Box of 1 by Peckforton,OMOP4743819,RxNorm Extension,propofol,RX
40713871,50 ML Propofol 20 MG/ML Injectable Suspension by Peckforton,OMOP4743818,RxNorm Extension,propofol,RX
40714323,20 ML Propofol 5 MG/ML Injectable Suspension Box of 5 by B.Braun,OMOP4742806,RxNorm Extension,propofol,RX
40714324,20 ML Propofol 5 MG/ML Injectable Suspension by B.Braun,OMOP4742805,RxNorm Extension,propofol,RX
40714325,20 ML Propofol 10 MG/ML Injectable Suspension [Diprivan] Box of 5 by Aspen,OMOP4742804,RxNorm Extension,propofol,RX
40714326,20 ML Propofol 10 MG/ML Injectable Suspension [Diprivan] by Aspen,OMOP4742803,RxNorm Extension,propofol,RX
40714327,20 ML Propofol 10 MG/ML Injectable Suspension Box of 5 by Peckforton,OMOP4742802,RxNorm Extension,propofol,RX
40714329,20 ML Propofol 10 MG/ML Injectable Suspension by Peckforton,OMOP4742801,RxNorm Extension,propofol,RX
40872355,Propofol 20 MG/ML Injectable Suspension [Anesia],OMOP2070317,RxNorm Extension,propofol,RX
40903371,Propofol 10 MG/ML Injectable Suspension [Propofol Claris] Box of 1,OMOP2101333,RxNorm Extension,propofol,RX
40903372,Propofol 10 MG/ML Injectable Suspension [Recofol] Box of 5,OMOP2101334,RxNorm Extension,propofol,RX
40924956,Propofol Injectable Suspension [Disoprivan],OMOP2122918,RxNorm Extension,propofol,RX
40965758,Propofol 10 MG/ML Injectable Suspension [Recofol] Box of 1,OMOP2163720,RxNorm Extension,propofol,RX
40965759,Propofol 10 MG/ML Injectable Suspension [Klimofol] Box of 1,OMOP2163721,RxNorm Extension,propofol,RX
40965762,Propofol 10 MG/ML Injectable Suspension [Diprivan] Box of 5,OMOP2163724,RxNorm Extension,propofol,RX
40990299,Propofol 10 MG/ML Injection Box of 1,OMOP2188261,RxNorm Extension,propofol,RX
40997066,Propofol 10 MG/ML Injectable Suspension [Disoprivan] Box of 1,OMOP2195028,RxNorm Extension,propofol,RX
41028107,Propofol 10 MG/ML Injectable Suspension [Anesia] Box of 1,OMOP2226069,RxNorm Extension,propofol,RX
41028108,Propofol 10 MG/ML Injection [Disoprivan] Box of 1,OMOP2226070,RxNorm Extension,propofol,RX
41028111,Propofol 10 MG/ML Injectable Suspension [Klimofol] Box of 5,OMOP2226073,RxNorm Extension,propofol,RX
41059346,Propofol 20 MG/ML Injectable Suspension [Recofol],OMOP2257308,RxNorm Extension,propofol,RX
41059347,Propofol 20 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 1,OMOP2257309,RxNorm Extension,propofol,RX
41059349,Propofol 10 MG/ML Injectable Suspension [Anesia] Box of 10,OMOP2257311,RxNorm Extension,propofol,RX
41090925,Propofol 20 MG/ML Injectable Suspension [Recofol] Box of 1,OMOP2288887,RxNorm Extension,propofol,RX
41122071,Propofol 20 MG/ML Injectable Suspension [Disoprivan],OMOP2320033,RxNorm Extension,propofol,RX
41122073,Propofol 10 MG/ML Injection [Diprivan] Box of 1,OMOP2320035,RxNorm Extension,propofol,RX
41153605,Propofol 20 MG/ML Injectable Suspension [Propofol Claris] Box of 1,OMOP2351567,RxNorm Extension,propofol,RX
41153606,Propofol 20 MG/ML Injectable Suspension [Anesia] Box of 10,OMOP2351568,RxNorm Extension,propofol,RX
41153610,Propofol 10 MG/ML Injectable Suspension [Klimofol],OMOP2351572,RxNorm Extension,propofol,RX
41153611,Propofol 10 MG/ML Injection [Diprivan] Box of 5,OMOP2351573,RxNorm Extension,propofol,RX
41174937,Propofol Injectable Suspension [Klimofol],OMOP2372899,RxNorm Extension,propofol,RX
41206538,Propofol Injectable Suspension [Recofol],OMOP2404500,RxNorm Extension,propofol,RX
41209325,Propofol 10 MG/ML Injectable Suspension Box of 25,OMOP2407287,RxNorm Extension,propofol,RX
41215949,Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 1,OMOP2413911,RxNorm Extension,propofol,RX
41246959,Propofol 20 MG/ML Injectable Suspension [Anesia] Box of 1,OMOP2444921,RxNorm Extension,propofol,RX
41246962,Propofol 10 MG/ML Injectable Suspension [Disoprivan],OMOP2444924,RxNorm Extension,propofol,RX
41277809,Propofol 10 MG/ML Injectable Suspension [Recofol],OMOP2475771,RxNorm Extension,propofol,RX
41277810,Propofol 10 MG/ML Injectable Suspension [Disoprivan] Box of 5,OMOP2475772,RxNorm Extension,propofol,RX
41309021,Propofol 20 MG/ML Injectable Suspension [Disoprivan] Box of 1,OMOP2506983,RxNorm Extension,propofol,RX
41376213,20 ML Propofol 10 MG/ML Injectable Suspension Box of 25,OMOP2574175,RxNorm Extension,propofol,RX
41376611,20 ML Propofol 10 MG/ML Injectable Suspension Box of 5 by Ratiopharm,OMOP2574573,RxNorm Extension,propofol,RX
41378286,20 ML Propofol 10 MG/ML Injectable Suspension [Recofol] Box of 5,OMOP2576248,RxNorm Extension,propofol,RX
41379218,20 ML Propofol 10 MG/ML Injectable Suspension Box of 10 by Pfizer,OMOP2577180,RxNorm Extension,propofol,RX
41379571,20 ML Propofol 10 MG/ML Injectable Suspension [Disoprivan] Box of 5 by Astrazeneca,OMOP2577533,RxNorm Extension,propofol,RX
41380173,20 ML Propofol 10 MG/ML Injectable Suspension [Disoprivan],OMOP2578135,RxNorm Extension,propofol,RX
41380602,20 ML Propofol 10 MG/ML Injectable Suspension [Recofol],OMOP2578564,RxNorm Extension,propofol,RX
41380603,20 ML Propofol 10 MG/ML Injectable Suspension [Klimofol],OMOP2578565,RxNorm Extension,propofol,RX
41380604,20 ML Propofol 10 MG/ML Injectable Suspension [Diprivan],OMOP2578566,RxNorm Extension,propofol,RX
41380779,20 ML Propofol 10 MG/ML Injectable Suspension [Propofol Claris] Box of 5 by Pharmore,OMOP2578741,RxNorm Extension,propofol,RX
41381009,20 ML Propofol 10 MG/ML Injectable Suspension [Diprivan] Box of 5,OMOP2578971,RxNorm Extension,propofol,RX
41381010,20 ML Propofol 10 MG/ML Injection [Diprivan] Box of 5,OMOP2578972,RxNorm Extension,propofol,RX
41382160,20 ML Propofol 10 MG/ML Injectable Suspension [Klimofol] Box of 5,OMOP2580122,RxNorm Extension,propofol,RX
41382161,20 ML Propofol 10 MG/ML Injectable Suspension [Disoprivan] Box of 5,OMOP2580123,RxNorm Extension,propofol,RX
41382323,20 ML Propofol 10 MG/ML Injectable Suspension [Propofol Hexal] Box of 5 by Novartis,OMOP2580285,RxNorm Extension,propofol,RX
41390996,50 ML Propofol 10 MG/ML Injectable Suspension [Klimofol] Box of 1,OMOP2588958,RxNorm Extension,propofol,RX
41392350,50 ML Propofol 10 MG/ML Injectable Suspension [Propofol Claris] Box of 1,OMOP2590312,RxNorm Extension,propofol,RX
41392354,50 ML Propofol 10 MG/ML Injection [Diprivan] Box of 1,OMOP2590316,RxNorm Extension,propofol,RX
41393025,50 ML Propofol 20 MG/ML Injectable Suspension [Disoprivan] Box of 1,OMOP2590987,RxNorm Extension,propofol,RX
41393026,50 ML Propofol 20 MG/ML Injectable Suspension [Anesia],OMOP2590988,RxNorm Extension,propofol,RX
41393027,50 ML Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 1,OMOP2590989,RxNorm Extension,propofol,RX
41393721,50 ML Propofol 10 MG/ML Injectable Suspension [Recofol] Box of 1,OMOP2591683,RxNorm Extension,propofol,RX
41394059,50 ML Propofol 10 MG/ML Injectable Suspension [Propofol Hexal] Box of 5 by Novartis,OMOP2592021,RxNorm Extension,propofol,RX
41394436,50 ML Propofol 20 MG/ML Injectable Suspension [Disoprivan],OMOP2592398,RxNorm Extension,propofol,RX
41394848,50 ML Propofol 10 MG/ML Injection Box of 1,OMOP2592810,RxNorm Extension,propofol,RX
41395083,50 ML Propofol 20 MG/ML Injectable Suspension [Recofol] Box of 1,OMOP2593045,RxNorm Extension,propofol,RX
41395085,50 ML Propofol 20 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 1,OMOP2593047,RxNorm Extension,propofol,RX
41397037,50 ML Propofol 10 MG/ML Injectable Suspension [Recofol],OMOP2594999,RxNorm Extension,propofol,RX
41397704,50 ML Propofol 10 MG/ML Injectable Suspension [Anesia] Box of 10,OMOP2595666,RxNorm Extension,propofol,RX
41398409,50 ML Propofol 10 MG/ML Injectable Suspension [Disoprivan],OMOP2596371,RxNorm Extension,propofol,RX
41398410,50 ML Propofol 10 MG/ML Injection [Disoprivan] Box of 1,OMOP2596372,RxNorm Extension,propofol,RX
41399131,50 ML Propofol 20 MG/ML Injectable Suspension [Propofol Claris] Box of 1,OMOP2597093,RxNorm Extension,propofol,RX
41399133,50 ML Propofol 10 MG/ML Injectable Suspension [Klimofol],OMOP2597095,RxNorm Extension,propofol,RX
41399817,50 ML Propofol 20 MG/ML Injectable Suspension [Recofol],OMOP2597779,RxNorm Extension,propofol,RX
41399820,50 ML Propofol 20 MG/ML Injectable Suspension [Anesia] Box of 1,OMOP2597782,RxNorm Extension,propofol,RX
41400485,50 ML Propofol 20 MG/ML Injectable Suspension [Anesia] Box of 10,OMOP2598447,RxNorm Extension,propofol,RX
41400488,50 ML Propofol 10 MG/ML Injectable Suspension [Anesia] Box of 1,OMOP2598450,RxNorm Extension,propofol,RX
41401182,50 ML Propofol 10 MG/ML Injectable Suspension [Disoprivan] Box of 1,OMOP2599144,RxNorm Extension,propofol,RX
41401472,50 ML Propofol 10 MG/ML Injectable Suspension [Propofol Claris] Box of 1 by Pharmore,OMOP2599434,RxNorm Extension,propofol,RX
41415919,100 ML Propofol 10 MG/ML Injectable Suspension [Klimofol],OMOP2613881,RxNorm Extension,propofol,RX
41416760,100 ML Propofol 10 MG/ML Injectable Suspension [Recofol] Box of 1,OMOP2614722,RxNorm Extension,propofol,RX
41417627,100 ML Propofol 10 MG/ML Injectable Suspension [Diprivan] Box of 1,OMOP2615589,RxNorm Extension,propofol,RX
41419394,100 ML Propofol 10 MG/ML Injectable Suspension [Disoprivan],OMOP2617356,RxNorm Extension,propofol,RX
41421093,100 ML Propofol 10 MG/ML Injectable Suspension [Disoprivan] Box of 1,OMOP2619055,RxNorm Extension,propofol,RX
41421943,100 ML Propofol 10 MG/ML Injectable Suspension [Klimofol] Box of 1,OMOP2619905,RxNorm Extension,propofol,RX
41421945,100 ML Propofol 10 MG/ML Injection [Diprivan] Box of 1,OMOP2619907,RxNorm Extension,propofol,RX
41421946,100 ML Propofol 10 MG/ML Injectable Suspension [Diprivan],OMOP2619908,RxNorm Extension,propofol,RX
41423676,100 ML Propofol 10 MG/ML Injectable Suspension [Recofol],OMOP2621638,RxNorm Extension,propofol,RX
41424488,100 ML Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 1,OMOP2622450,RxNorm Extension,propofol,RX
43042166,20 ML Propofol 10 MG/ML Injectable Suspension by Baxter,OMOP4857190,RxNorm Extension,propofol,RX
43042167,20 ML Propofol 10 MG/ML Injectable Suspension Box of 5 by Baxter,OMOP4857191,RxNorm Extension,propofol,RX
43042816,50 ML Propofol 10 MG/ML Injectable Suspension by Baxter,OMOP4857835,RxNorm Extension,propofol,RX
43042817,50 ML Propofol 20 MG/ML Injectable Suspension by Mylan,OMOP4857836,RxNorm Extension,propofol,RX
43043250,100 ML Propofol 10 MG/ML Injectable Suspension by Baxter,OMOP4858265,RxNorm Extension,propofol,RX
43142323,20 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA] Box of 5,OMOP518231,RxNorm Extension,propofol,RX
43142324,20 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA] Box of 5 by Claris,OMOP518232,RxNorm Extension,propofol,RX
43143061,100 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS] Box of 10 by Fresenius,OMOP428130,RxNorm Extension,propofol,RX
43151105,Propofol Injectable Suspension [PROPOFOL PANPHARMA],OMOP494659,RxNorm Extension,propofol,RX
43151106,Propofol 10 MG/ML Injectable Suspension Box of 10,OMOP494670,RxNorm Extension,propofol,RX
43153775,50 ML Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro],OMOP426049,RxNorm Extension,propofol,RX
43153776,50 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA],OMOP426053,RxNorm Extension,propofol,RX
43162266,Propofol Injectable Suspension [PROPOFOL FRESENIUS],OMOP494656,RxNorm Extension,propofol,RX
43162267,Propofol 20 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 10,OMOP494663,RxNorm Extension,propofol,RX
43162269,Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS] Box of 5,OMOP494672,RxNorm Extension,propofol,RX
43162270,Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA],OMOP494676,RxNorm Extension,propofol,RX
43164795,50 ML Propofol 20 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 10 by B.Braun,OMOP426038,RxNorm Extension,propofol,RX
43164796,50 ML Propofol 20 MG/ML Injectable Suspension [PROPOFOL MYLAN] Box of 1,OMOP426040,RxNorm Extension,propofol,RX
43164797,50 ML Propofol 20 MG/ML Injectable Suspension [PROPOFOL MYLAN] Box of 1 by Mylan,OMOP426041,RxNorm Extension,propofol,RX
43173298,Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS],OMOP494671,RxNorm Extension,propofol,RX
43173299,Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS] Box of 10,OMOP494673,RxNorm Extension,propofol,RX
43175520,20 ML Propofol 10 MG/ML Injectable Suspension Box of 1,OMOP518221,RxNorm Extension,propofol,RX
43175820,50 ML Propofol 20 MG/ML Injectable Suspension [Diprivan] Box of 1,OMOP426034,RxNorm Extension,propofol,RX
43175821,50 ML Propofol 20 MG/ML Injectable Suspension [Diprivan] Box of 1 by Astrazeneca,OMOP426035,RxNorm Extension,propofol,RX
43175822,50 ML Propofol 10 MG/ML Injectable Suspension [Diprivan] Box of 1 by Astrazeneca,OMOP426045,RxNorm Extension,propofol,RX
43175823,50 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS],OMOP426046,RxNorm Extension,propofol,RX
43175824,50 ML Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 10 by B.Braun,OMOP426052,RxNorm Extension,propofol,RX
43176243,100 ML Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro],OMOP428131,RxNorm Extension,propofol,RX
43184156,Propofol 20 MG/ML Injectable Suspension Box of 10,OMOP494661,RxNorm Extension,propofol,RX
43186389,20 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS] Box of 5 by Fresenius,OMOP518224,RxNorm Extension,propofol,RX
43186390,20 ML Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 5 by B.Braun,OMOP518226,RxNorm Extension,propofol,RX
43186391,20 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA],OMOP518228,RxNorm Extension,propofol,RX
43186700,50 ML Propofol 20 MG/ML Injectable Suspension [Propofol-Lipuro],OMOP426036,RxNorm Extension,propofol,RX
43186701,50 ML Propofol 20 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 10,OMOP426037,RxNorm Extension,propofol,RX
43186702,50 ML Propofol 20 MG/ML Injectable Suspension [PROPOFOL MYLAN],OMOP426039,RxNorm Extension,propofol,RX
43186703,50 ML Propofol 10 MG/ML Injectable Suspension Box of 10,OMOP426043,RxNorm Extension,propofol,RX
43186704,50 ML Propofol 10 MG/ML Injectable Suspension [Diprivan] Box of 1,OMOP426044,RxNorm Extension,propofol,RX
43186705,50 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS] Box of 10,OMOP426047,RxNorm Extension,propofol,RX
43187144,100 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS],OMOP428128,RxNorm Extension,propofol,RX
43187145,100 ML Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 10,OMOP428132,RxNorm Extension,propofol,RX
43187146,100 ML Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 10 by B.Braun,OMOP428133,RxNorm Extension,propofol,RX
43195174,Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 10,OMOP494675,RxNorm Extension,propofol,RX
43195175,Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA] Box of 1,OMOP494677,RxNorm Extension,propofol,RX
43197389,20 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS],OMOP518222,RxNorm Extension,propofol,RX
43197390,20 ML Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 5,OMOP518225,RxNorm Extension,propofol,RX
43197391,20 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA] Box of 1 by Claris,OMOP518230,RxNorm Extension,propofol,RX
43197392,20 ML Propofol 5 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 5 by B.Braun,OMOP518234,RxNorm Extension,propofol,RX
43197749,50 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS] Box of 10 by Fresenius,OMOP426048,RxNorm Extension,propofol,RX
43197750,50 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA] Box of 1 by Claris,OMOP426055,RxNorm Extension,propofol,RX
43206088,Propofol Injectable Suspension [PROPOFOL MYLAN],OMOP494657,RxNorm Extension,propofol,RX
43206089,Propofol 20 MG/ML Injectable Suspension [PROPOFOL MYLAN],OMOP494664,RxNorm Extension,propofol,RX
43206090,Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA] Box of 5,OMOP494678,RxNorm Extension,propofol,RX
43208288,20 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS] Box of 5,OMOP518223,RxNorm Extension,propofol,RX
43208609,50 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA] Box of 1,OMOP426054,RxNorm Extension,propofol,RX
43209022,100 ML Propofol 10 MG/ML Injectable Suspension Box of 10,OMOP428126,RxNorm Extension,propofol,RX
43217023,Propofol 20 MG/ML Injectable Suspension [PROPOFOL MYLAN] Box of 1,OMOP494665,RxNorm Extension,propofol,RX
43219291,20 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL PANPHARMA] Box of 1,OMOP518229,RxNorm Extension,propofol,RX
43219292,20 ML Propofol 5 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 5,OMOP518233,RxNorm Extension,propofol,RX
43219606,50 ML Propofol 20 MG/ML Injectable Suspension Box of 10,OMOP426033,RxNorm Extension,propofol,RX
43219607,50 ML Propofol 10 MG/ML Injectable Suspension [Propofol-Lipuro] Box of 10,OMOP426051,RxNorm Extension,propofol,RX
43220038,100 ML Propofol 10 MG/ML Injectable Suspension [PROPOFOL FRESENIUS] Box of 10,OMOP428129,RxNorm Extension,propofol,RX
