concept_id,concept_name,concept_code,vocabulary_id,drug_group
40163271,Perindopril Erbumine 4 MG Oral Tablet,854988,RxNorm,perindopril
40163268,Perindopril Erbumine 2 MG Oral Tablet [Aceon],854986,RxNorm,perindopril
40068358,Perindopril Oral Tablet [Aceon],368233,RxNorm,perindopril
40184154,Hydrochlorothiazide / quinapril Oral Tablet [Quinaretic],991548,RxNorm,quinapril
19078104,Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet,310796,RxNorm,quinapril
40168021,Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Accuretic],882559,RxNorm,quinapril
19132832,Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Accuretic],809854,RxNorm,quinapril
40184215,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Quinaretic],991553,RxNorm,quinapril
40184213,Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Quinaretic],991549,RxNorm,quinapril
40045124,Hydrochlorothiazide / quinapril Oral Tablet,373732,RxNorm,quinapril
19078105,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet,310797,RxNorm,quinapril
19078137,Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet,310809,RxNorm,quinapril
40154690,Hydrochlorothiazide / quinapril Oral Tablet [Accuretic],809853,RxNorm,quinapril
19132834,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Accuretic],809858,RxNorm,quinapril
40184277,Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Quinaretic],991557,RxNorm,quinapril
19013175,quinapril 40 MG [Accupril],568627,RxNorm,quinapril
19132833,Hydrochlorothiazide 12.5 MG / quinapril 20 MG [Accuretic],809856,RxNorm,quinapril
40184154,Hydrochlorothiazide / quinapril Oral Tablet [Quinaretic],991548,RxNorm,quinapril
19104348,quinapril 1 MG/ML Injectable Solution,413771,RxNorm,quinapril
1331265,quinapril 20 MG,316617,RxNorm,quinapril
40098149,quinapril Injectable Solution,451330,RxNorm,quinapril
36232758,Accupro Pill,1168390,RxNorm,quinapril
19036750,quinapril 10 MG Oral Tablet [Accupril],207892,RxNorm,quinapril
19078104,Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet,310796,RxNorm,quinapril
40168021,Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Accuretic],882559,RxNorm,quinapril
19013172,quinapril 5 MG [Accupril],568624,RxNorm,quinapril
40098152,quinapril Oral Tablet [Accupro],368510,RxNorm,quinapril
36213872,quinapril Oral Product,1157876,RxNorm,quinapril
19116429,quinapril 20 MG [Accupro],564369,RxNorm,quinapril
19036749,quinapril 5 MG Oral Tablet [Accupril],207891,RxNorm,quinapril
36221814,Accupro Oral Product,1165998,RxNorm,quinapril
19132832,Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Accuretic],809854,RxNorm,quinapril
1331266,quinapril 40 MG,316618,RxNorm,quinapril
40184216,Hydrochlorothiazide 12.5 MG / quinapril 20 MG [Quinaretic],991551,RxNorm,quinapril
19009182,quinapril 20 MG Oral Tablet [Accupro],106682,RxNorm,quinapril
36240204,Quinaretic Oral Product,1185902,RxNorm,quinapril
19115730,quinapril 40 MG [Accupro],563463,RxNorm,quinapril
19036771,quinapril 20 MG Oral Tablet [Accupril],207893,RxNorm,quinapril
19116427,quinapril 5 MG [Accupro],564367,RxNorm,quinapril
40184215,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Quinaretic],991553,RxNorm,quinapril
19111733,quinapril 1 MG/ML,451329,RxNorm,quinapril
1331264,quinapril 10 MG,316616,RxNorm,quinapril
1331235,quinapril,35208,RxNorm,quinapril
19125669,quinapril 1 MG Oral Tablet,700490,RxNorm,quinapril
36221813,Accupril Pill,1165997,RxNorm,quinapril
40098151,quinapril Oral Tablet [Accupril],369331,RxNorm,quinapril
36218317,Hydrochlorothiazide / quinapril Pill,1162780,RxNorm,quinapril
40184213,Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Quinaretic],991549,RxNorm,quinapril
19132831,Hydrochlorothiazide 12.5 MG / quinapril 10 MG [Accuretic],809852,RxNorm,quinapril
36213871,quinapril Injectable Product,1157875,RxNorm,quinapril
19080218,quinapril 40 MG Oral Tablet,314203,RxNorm,quinapril
40045124,Hydrochlorothiazide / quinapril Oral Tablet,373732,RxNorm,quinapril
40184214,Hydrochlorothiazide 12.5 MG / quinapril 10 MG [Quinaretic],991547,RxNorm,quinapril
19036773,quinapril 40 MG Oral Tablet [Accupril],207895,RxNorm,quinapril
19078105,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet,310797,RxNorm,quinapril
1331240,quinapril 10 MG Oral Tablet,312748,RxNorm,quinapril
36213873,quinapril Pill,1157877,RxNorm,quinapril
36232760,Accuretic Pill,1168392,RxNorm,quinapril
40184278,Hydrochlorothiazide 25 MG / quinapril 20 MG [Quinaretic],991555,RxNorm,quinapril
36232759,Accuretic Oral Product,1168391,RxNorm,quinapril
40098150,quinapril Oral Tablet,373731,RxNorm,quinapril
1331267,quinapril 5 MG,316619,RxNorm,quinapril
19009181,quinapril 10 MG Oral Tablet [Accupro],106681,RxNorm,quinapril
19078137,Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet,310809,RxNorm,quinapril
19009160,quinapril 5 MG Oral Tablet [Accupro],106680,RxNorm,quinapril
40154690,Hydrochlorothiazide / quinapril Oral Tablet [Accuretic],809853,RxNorm,quinapril
40168022,Hydrochlorothiazide 25 MG / quinapril 20 MG [Accuretic],882557,RxNorm,quinapril
36221812,Accupril Oral Product,1165996,RxNorm,quinapril
19132834,Hydrochlorothiazide 12.5 MG / quinapril 20 MG Oral Tablet [Accuretic],809858,RxNorm,quinapril
19125668,quinapril 1 MG,700489,RxNorm,quinapril
19013174,quinapril 20 MG [Accupril],568626,RxNorm,quinapril
19013173,quinapril 10 MG [Accupril],568625,RxNorm,quinapril
19003086,quinapril 40 MG Oral Tablet [Accupro],103945,RxNorm,quinapril
19079436,quinapril 5 MG Oral Tablet,312750,RxNorm,quinapril
36240205,Quinaretic Pill,1185903,RxNorm,quinapril
19116428,quinapril 10 MG [Accupro],564368,RxNorm,quinapril
36218316,Hydrochlorothiazide / quinapril Oral Product,1162779,RxNorm,quinapril
40184277,Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Quinaretic],991557,RxNorm,quinapril
1331241,quinapril 20 MG Oral Tablet,312749,RxNorm,quinapril
45775375,quinaprilat,1546359,RxNorm,quinapril
19104348,quinapril 1 MG/ML Injectable Solution,413771,RxNorm,quinapril
40098149,quinapril Injectable Solution,451330,RxNorm,quinapril
19036750,quinapril 10 MG Oral Tablet [Accupril],207892,RxNorm,quinapril
40098152,quinapril Oral Tablet [Accupro],368510,RxNorm,quinapril
19036749,quinapril 5 MG Oral Tablet [Accupril],207891,RxNorm,quinapril
19009182,quinapril 20 MG Oral Tablet [Accupro],106682,RxNorm,quinapril
19036771,quinapril 20 MG Oral Tablet [Accupril],207893,RxNorm,quinapril
19125669,quinapril 1 MG Oral Tablet,700490,RxNorm,quinapril
40098151,quinapril Oral Tablet [Accupril],369331,RxNorm,quinapril
19080218,quinapril 40 MG Oral Tablet,314203,RxNorm,quinapril
19036773,quinapril 40 MG Oral Tablet [Accupril],207895,RxNorm,quinapril
1331240,quinapril 10 MG Oral Tablet,312748,RxNorm,quinapril
40098150,quinapril Oral Tablet,373731,RxNorm,quinapril
19009181,quinapril 10 MG Oral Tablet [Accupro],106681,RxNorm,quinapril
19009160,quinapril 5 MG Oral Tablet [Accupro],106680,RxNorm,quinapril
19003086,quinapril 40 MG Oral Tablet [Accupro],103945,RxNorm,quinapril
19079436,quinapril 5 MG Oral Tablet,312750,RxNorm,quinapril
1331241,quinapril 20 MG Oral Tablet,312749,RxNorm,quinapril
19101748,Felodipine 2.5 MG / Ramipril 2.5 MG Oral Tablet,389180,RxNorm,ramipril
40037281,Felodipine / Ramipril Oral Tablet,393440,RxNorm,ramipril
1353820,Felodipine 5 MG / Ramipril 5 MG Oral Tablet,389181,RxNorm,ramipril
974447,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet,252371,RxNorm,ramipril
19107180,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet,430636,RxNorm,ramipril
40044841,Hydrochlorothiazide / Ramipril Oral Tablet,376291,RxNorm,ramipril
40100453,piretanide / Ramipril Oral Tablet,451173,RxNorm,ramipril
19106830,piretanide 6 MG / Ramipril 5 MG Oral Tablet,429765,RxNorm,ramipril
36221698,Ramipril Oral Product,1164809,RxNorm,ramipril
19101748,Felodipine 2.5 MG / Ramipril 2.5 MG Oral Tablet,389180,RxNorm,ramipril
1334495,Ramipril 1.25 MG,316626,RxNorm,ramipril
19102169,Ramipril 1.25 MG Oral Tablet,401965,RxNorm,ramipril
36224308,Hydrochlorothiazide / Ramipril Pill,1162141,RxNorm,ramipril
36221699,Ramipril Pill,1164810,RxNorm,ramipril
1334492,Ramipril 5 MG Oral Tablet,251857,RxNorm,ramipril
1334461,Ramipril 2.5 MG Oral Tablet,251856,RxNorm,ramipril
1334536,Ramipril 1.25 MG Oral Capsule [Altace],845489,RxNorm,ramipril
36234315,Altace Oral Product,1169224,RxNorm,ramipril
19100828,Ramipril 1.25 MG [Altace],568143,RxNorm,ramipril
36226140,Felodipine / Ramipril Pill,1159027,RxNorm,ramipril
40100453,piretanide / Ramipril Oral Tablet,451173,RxNorm,ramipril
40083796,Ramipril Oral Capsule [Altace],380864,RxNorm,ramipril
19127397,Ramipril 10 MG Oral Tablet [Altace],730512,RxNorm,ramipril
1334496,Ramipril 10 MG,316627,RxNorm,ramipril
19003855,Ramipril 5 MG Oral Capsule [Altace],104385,RxNorm,ramipril
40083794,Ramipril Oral Capsule,373748,RxNorm,ramipril
19067557,Ramipril 10 MG Oral Capsule [Altace],260333,RxNorm,ramipril
36220156,piretanide / Ramipril Pill,1163267,RxNorm,ramipril
19100830,Ramipril 5 MG [Altace],568145,RxNorm,ramipril
19127396,Ramipril 1.25 MG Oral Tablet [Altace],730511,RxNorm,ramipril
1334456,Ramipril,35296,RxNorm,ramipril
40037281,Felodipine / Ramipril Oral Tablet,393440,RxNorm,ramipril
1334460,Ramipril 5 MG Oral Capsule,198189,RxNorm,ramipril
36220155,piretanide / Ramipril Oral Product,1163266,RxNorm,ramipril
974447,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet,252371,RxNorm,ramipril
40083797,Ramipril Oral Tablet,373749,RxNorm,ramipril
1334494,Ramipril 10 MG Oral Capsule,261962,RxNorm,ramipril
19100841,Ramipril 10 MG [Altace],574127,RxNorm,ramipril
19100829,Ramipril 2.5 MG [Altace],568144,RxNorm,ramipril
36224307,Hydrochlorothiazide / Ramipril Oral Product,1162140,RxNorm,ramipril
36234316,Altace Pill,1169225,RxNorm,ramipril
1334498,Ramipril 5 MG,317482,RxNorm,ramipril
19127399,Ramipril 5 MG Oral Tablet [Altace],730514,RxNorm,ramipril
1353820,Felodipine 5 MG / Ramipril 5 MG Oral Tablet,389181,RxNorm,ramipril
40143577,Ramipril Oral Tablet [Altace],730510,RxNorm,ramipril
1334459,Ramipril 2.5 MG Oral Capsule,198188,RxNorm,ramipril
36226139,Felodipine / Ramipril Oral Product,1159026,RxNorm,ramipril
19107180,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet,430636,RxNorm,ramipril
19106830,piretanide 6 MG / Ramipril 5 MG Oral Tablet,429765,RxNorm,ramipril
1334535,Ramipril 1.25 MG Oral Capsule,845488,RxNorm,ramipril
19127398,Ramipril 2.5 MG Oral Tablet [Altace],730513,RxNorm,ramipril
1334497,Ramipril 2.5 MG,316628,RxNorm,ramipril
40044841,Hydrochlorothiazide / Ramipril Oral Tablet,376291,RxNorm,ramipril
19102170,Ramipril 10 MG Oral Tablet,401968,RxNorm,ramipril
19003854,Ramipril 2.5 MG Oral Capsule [Altace],104384,RxNorm,ramipril
45775527,ramiprilat,1546377,RxNorm,ramipril
1334536,Ramipril 1.25 MG Oral Capsule [Altace],845489,RxNorm,ramipril
40083796,Ramipril Oral Capsule [Altace],380864,RxNorm,ramipril
19003855,Ramipril 5 MG Oral Capsule [Altace],104385,RxNorm,ramipril
40083794,Ramipril Oral Capsule,373748,RxNorm,ramipril
19067557,Ramipril 10 MG Oral Capsule [Altace],260333,RxNorm,ramipril
1334460,Ramipril 5 MG Oral Capsule,198189,RxNorm,ramipril
1334494,Ramipril 10 MG Oral Capsule,261962,RxNorm,ramipril
1334459,Ramipril 2.5 MG Oral Capsule,198188,RxNorm,ramipril
1334535,Ramipril 1.25 MG Oral Capsule,845488,RxNorm,ramipril
19003854,Ramipril 2.5 MG Oral Capsule [Altace],104384,RxNorm,ramipril
19102169,Ramipril 1.25 MG Oral Tablet,401965,RxNorm,ramipril
1334492,Ramipril 5 MG Oral Tablet,251857,RxNorm,ramipril
1334461,Ramipril 2.5 MG Oral Tablet,251856,RxNorm,ramipril
19127397,Ramipril 10 MG Oral Tablet [Altace],730512,RxNorm,ramipril
19127396,Ramipril 1.25 MG Oral Tablet [Altace],730511,RxNorm,ramipril
40083797,Ramipril Oral Tablet,373749,RxNorm,ramipril
19127399,Ramipril 5 MG Oral Tablet [Altace],730514,RxNorm,ramipril
40143577,Ramipril Oral Tablet [Altace],730510,RxNorm,ramipril
19127398,Ramipril 2.5 MG Oral Tablet [Altace],730513,RxNorm,ramipril
19102170,Ramipril 10 MG Oral Tablet,401968,RxNorm,ramipril
19040059,spirapril 24 MG,336819,RxNorm,spirapril
36226760,spirapril Oral Product,1160258,RxNorm,spirapril
19040058,spirapril 6 MG,335614,RxNorm,spirapril
40101444,spirapril Oral Tablet,373943,RxNorm,spirapril
19040055,spirapril 24 MG Oral Tablet,248195,RxNorm,spirapril
19040051,spirapril,36908,RxNorm,spirapril
19040057,spirapril 3 MG,335613,RxNorm,spirapril
19040056,spirapril 12 MG,335612,RxNorm,spirapril
19040053,spirapril 6 MG Oral Tablet,248193,RxNorm,spirapril
19040054,spirapril 12 MG Oral Tablet,248194,RxNorm,spirapril
19040052,spirapril 3 MG Oral Tablet,248192,RxNorm,spirapril
36226761,spirapril Pill,1160259,RxNorm,spirapril
40101444,spirapril Oral Tablet,373943,RxNorm,spirapril
19040055,spirapril 24 MG Oral Tablet,248195,RxNorm,spirapril
19040053,spirapril 6 MG Oral Tablet,248193,RxNorm,spirapril
19040054,spirapril 12 MG Oral Tablet,248194,RxNorm,spirapril
19040052,spirapril 3 MG Oral Tablet,248192,RxNorm,spirapril
40167844,Amlodipine 10 MG / telmisartan 40 MG Oral Tablet [Twynsta],876518,RxNorm,telmisartan
40167849,Amlodipine 5 MG / telmisartan 40 MG Oral Tablet,876524,RxNorm,telmisartan
40167846,Amlodipine 10 MG / telmisartan 80 MG Oral Tablet,876519,RxNorm,telmisartan
40167843,Amlodipine 10 MG / telmisartan 40 MG Oral Tablet,876514,RxNorm,telmisartan
40167838,Amlodipine / telmisartan Oral Tablet,876513,RxNorm,telmisartan
40167853,Amlodipine 5 MG / telmisartan 80 MG Oral Tablet [Twynsta],876533,RxNorm,telmisartan
40167847,Amlodipine 10 MG / telmisartan 80 MG Oral Tablet [Twynsta],876523,RxNorm,telmisartan
40167852,Amlodipine 5 MG / telmisartan 80 MG Oral Tablet,876529,RxNorm,telmisartan
40167850,Amlodipine 5 MG / telmisartan 40 MG Oral Tablet [Twynsta],876528,RxNorm,telmisartan
40167839,Amlodipine / telmisartan Oral Tablet [Twynsta],876517,RxNorm,telmisartan
974473,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet,283316,RxNorm,telmisartan
974474,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet,283317,RxNorm,telmisartan
19112606,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,477130,RxNorm,telmisartan
40143132,Hydrochlorothiazide / telmisartan Oral Tablet [Micardis-HCT],749836,RxNorm,telmisartan
974740,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT],749837,RxNorm,telmisartan
40045126,Hydrochlorothiazide / telmisartan Oral Tablet,378921,RxNorm,telmisartan
974741,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT],749841,RxNorm,telmisartan
974739,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Micardis-HCT],749833,RxNorm,telmisartan
40167844,Amlodipine 10 MG / telmisartan 40 MG Oral Tablet [Twynsta],876518,RxNorm,telmisartan
35200613,telmisartan 10 MG/ML Oral Solution,2057152,RxNorm,telmisartan
19073165,telmisartan 20 MG [Micardis],574959,RxNorm,telmisartan
19028936,telmisartan 80 MG Oral Tablet,205305,RxNorm,telmisartan
36242839,Twynsta Oral Product,1186905,RxNorm,telmisartan
19021262,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG [Micardis-HCT],749835,RxNorm,telmisartan
19120314,telmisartan 40 MG [Micardis],573320,RxNorm,telmisartan
40167848,Amlodipine 10 MG / telmisartan 80 MG [Twynsta],876521,RxNorm,telmisartan
19021264,Hydrochlorothiazide 25 MG / telmisartan 80 MG [Micardis-HCT],749839,RxNorm,telmisartan
974473,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet,283316,RxNorm,telmisartan
35200619,telmisartan 10 MG/ML Oral Solution [Semintra],2057158,RxNorm,telmisartan
35200611,telmisartan Oral Liquid Product,2057150,RxNorm,telmisartan
35200615,telmisartan 10 MG/ML [Semintra],2057154,RxNorm,telmisartan
1317676,telmisartan 20 MG Oral Tablet [Micardis],284531,RxNorm,telmisartan
35200610,telmisartan 10 MG/ML,2057149,RxNorm,telmisartan
19073164,telmisartan 80 MG [Micardis],573321,RxNorm,telmisartan
1317640,telmisartan,73494,RxNorm,telmisartan
40167849,Amlodipine 5 MG / telmisartan 40 MG Oral Tablet,876524,RxNorm,telmisartan
40167851,Amlodipine 5 MG / telmisartan 40 MG [Twynsta],876526,RxNorm,telmisartan
1317677,telmisartan 40 MG,316764,RxNorm,telmisartan
40167846,Amlodipine 10 MG / telmisartan 80 MG Oral Tablet,876519,RxNorm,telmisartan
40167843,Amlodipine 10 MG / telmisartan 40 MG Oral Tablet,876514,RxNorm,telmisartan
35200617,Semintra Oral Liquid Product,2057156,RxNorm,telmisartan
36227194,telmisartan Pill,1161481,RxNorm,telmisartan
36217718,Amlodipine / telmisartan Oral Product,1152287,RxNorm,telmisartan
36242838,Twynsta Pill,1186904,RxNorm,telmisartan
974474,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet,283317,RxNorm,telmisartan
40102454,telmisartan Oral Tablet [Micardis],368146,RxNorm,telmisartan
36231151,Micardis Oral Product,1178058,RxNorm,telmisartan
19028935,telmisartan 40 MG Oral Tablet,205304,RxNorm,telmisartan
35200612,telmisartan Oral Solution,2057151,RxNorm,telmisartan
19112606,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet,477130,RxNorm,telmisartan
1317673,telmisartan 40 MG Oral Tablet [Micardis],213431,RxNorm,telmisartan
36231153,Micardis-HCT Oral Product,1178060,RxNorm,telmisartan
36231154,Micardis-HCT Pill,1178061,RxNorm,telmisartan
1317678,telmisartan 80 MG,316765,RxNorm,telmisartan
40167838,Amlodipine / telmisartan Oral Tablet,876513,RxNorm,telmisartan
1317674,telmisartan 80 MG Oral Tablet [Micardis],213432,RxNorm,telmisartan
40167853,Amlodipine 5 MG / telmisartan 80 MG Oral Tablet [Twynsta],876533,RxNorm,telmisartan
36217719,Amlodipine / telmisartan Pill,1152288,RxNorm,telmisartan
40167847,Amlodipine 10 MG / telmisartan 80 MG Oral Tablet [Twynsta],876523,RxNorm,telmisartan
36231152,Micardis Pill,1178059,RxNorm,telmisartan
35200618,Semintra Oral Product,2057157,RxNorm,telmisartan
40143132,Hydrochlorothiazide / telmisartan Oral Tablet [Micardis-HCT],749836,RxNorm,telmisartan
40167852,Amlodipine 5 MG / telmisartan 80 MG Oral Tablet,876529,RxNorm,telmisartan
974740,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT],749837,RxNorm,telmisartan
36218318,Hydrochlorothiazide / telmisartan Oral Product,1162781,RxNorm,telmisartan
40045126,Hydrochlorothiazide / telmisartan Oral Tablet,378921,RxNorm,telmisartan
19021220,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG [Micardis-HCT],749831,RxNorm,telmisartan
1317679,telmisartan 20 MG,331555,RxNorm,telmisartan
40167845,Amlodipine 10 MG / telmisartan 40 MG [Twynsta],876516,RxNorm,telmisartan
36218319,Hydrochlorothiazide / telmisartan Pill,1162782,RxNorm,telmisartan
35200616,telmisartan Oral Solution [Semintra],2057155,RxNorm,telmisartan
40167854,Amlodipine 5 MG / telmisartan 80 MG [Twynsta],876531,RxNorm,telmisartan
974741,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis-HCT],749841,RxNorm,telmisartan
40167850,Amlodipine 5 MG / telmisartan 40 MG Oral Tablet [Twynsta],876528,RxNorm,telmisartan
974739,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Micardis-HCT],749833,RxNorm,telmisartan
36227193,telmisartan Oral Product,1161480,RxNorm,telmisartan
1317675,telmisartan 20 MG Oral Tablet,282755,RxNorm,telmisartan
40102453,telmisartan Oral Tablet,374024,RxNorm,telmisartan
40167839,Amlodipine / telmisartan Oral Tablet [Twynsta],876517,RxNorm,telmisartan
35200613,telmisartan 10 MG/ML Oral Solution,2057152,RxNorm,telmisartan
35200619,telmisartan 10 MG/ML Oral Solution [Semintra],2057158,RxNorm,telmisartan
35200612,telmisartan Oral Solution,2057151,RxNorm,telmisartan
35200616,telmisartan Oral Solution [Semintra],2057155,RxNorm,telmisartan
19028936,telmisartan 80 MG Oral Tablet,205305,RxNorm,telmisartan
1317676,telmisartan 20 MG Oral Tablet [Micardis],284531,RxNorm,telmisartan
40102454,telmisartan Oral Tablet [Micardis],368146,RxNorm,telmisartan
19028935,telmisartan 40 MG Oral Tablet,205304,RxNorm,telmisartan
1317673,telmisartan 40 MG Oral Tablet [Micardis],213431,RxNorm,telmisartan
1317674,telmisartan 80 MG Oral Tablet [Micardis],213432,RxNorm,telmisartan
1317675,telmisartan 20 MG Oral Tablet,282755,RxNorm,telmisartan
40102453,telmisartan Oral Tablet,374024,RxNorm,telmisartan
40171416,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],897785,RxNorm,trandolapril
19044704,trandolapril 1 MG Oral Tablet [Mavik],210671,RxNorm,trandolapril
1342506,trandolapril 0.5 MG,333397,RxNorm,trandolapril
40171418,24 HR trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897846,RxNorm,trandolapril
36229223,Tarka Oral Product,1179052,RxNorm,trandolapril
40172813,trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897778,RxNorm,trandolapril
40172824,trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897857,RxNorm,trandolapril
19134740,trandolapril 1 MG Extended Release Oral Tablet,844933,RxNorm,trandolapril
40127543,trandolapril Extended Release Oral Tablet,582032,RxNorm,trandolapril
1342507,trandolapril 4 MG Oral Capsule,411434,RxNorm,trandolapril
40171419,24 HR trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897853,RxNorm,trandolapril
40171420,24 HR trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897855,RxNorm,trandolapril
40099445,trandolapril Oral Tablet,374177,RxNorm,trandolapril
1342474,trandolapril 0.5 MG Oral Capsule,199622,RxNorm,trandolapril
19103788,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Capsule,411759,RxNorm,trandolapril
40172820,trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897847,RxNorm,trandolapril
36225491,trandolapril Pill,1162759,RxNorm,trandolapril
36230975,Mavik Oral Product,1181569,RxNorm,trandolapril
19044705,trandolapril 2 MG Oral Tablet [Mavik],210672,RxNorm,trandolapril
40171417,24 HR trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897844,RxNorm,trandolapril
1342472,trandolapril 4 MG Oral Tablet,199352,RxNorm,trandolapril
19044706,trandolapril 4 MG Oral Tablet [Mavik],210673,RxNorm,trandolapril
40172818,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],897787,RxNorm,trandolapril
40160142,trandolapril / Verapamil Extended Release Oral Tablet [Tarka],847657,RxNorm,trandolapril
1342505,trandolapril 1 MG,317522,RxNorm,trandolapril
40099444,trandolapril Oral Capsule,374176,RxNorm,trandolapril
36225489,trandolapril / Verapamil Pill,1162757,RxNorm,trandolapril
1342441,trandolapril 2 MG Oral Tablet,199351,RxNorm,trandolapril
40099446,trandolapril Oral Tablet [Mavik],367902,RxNorm,trandolapril
40172821,trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897848,RxNorm,trandolapril
1342504,trandolapril 4 MG,316848,RxNorm,trandolapril
19072530,trandolapril 2 MG [Mavik],571173,RxNorm,trandolapril
19107373,trandolapril 1 MG / Verapamil 180 MG Extended Release Oral Tablet,431825,RxNorm,trandolapril
40172825,trandolapril 4 MG / Verapamil hydrochloride 240 MG [Tarka],897854,RxNorm,trandolapril
36229222,Tarka Pill,1179047,RxNorm,trandolapril
40172823,trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897856,RxNorm,trandolapril
40172817,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet,897786,RxNorm,trandolapril
19072529,trandolapril 1 MG [Mavik],571172,RxNorm,trandolapril
1342439,trandolapril,38454,RxNorm,trandolapril
40171413,24 HR trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897782,RxNorm,trandolapril
40172816,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Capsule,901451,RxNorm,trandolapril
36230976,Mavik Pill,1181570,RxNorm,trandolapril
1342475,trandolapril 1 MG Oral Capsule,199816,RxNorm,trandolapril
40171415,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet,897783,RxNorm,trandolapril
19121746,24 HR trandolapril 1 MG Extended Release Oral Tablet,582033,RxNorm,trandolapril
19072551,trandolapril 4 MG [Mavik],571174,RxNorm,trandolapril
40172814,trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897780,RxNorm,trandolapril
40099416,trandolapril / Verapamil Extended Release Oral Tablet,374178,RxNorm,trandolapril
1342473,trandolapril 1 MG Oral Tablet,199353,RxNorm,trandolapril
40171412,24 HR trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897781,RxNorm,trandolapril
40099414,trandolapril / Verapamil Extended Release Oral Capsule,379582,RxNorm,trandolapril
1342476,trandolapril 2 MG Oral Capsule,199817,RxNorm,trandolapril
40172815,trandolapril 1 MG / Verapamil hydrochloride 240 MG [Tarka],897779,RxNorm,trandolapril
1342503,trandolapril 2 MG,316847,RxNorm,trandolapril
36225488,trandolapril / Verapamil Oral Product,1162756,RxNorm,trandolapril
36225490,trandolapril Oral Product,1162758,RxNorm,trandolapril
40172822,trandolapril 2 MG / Verapamil hydrochloride 240 MG [Tarka],897845,RxNorm,trandolapril
