"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id","category","ingredient"
44876182,"Bumetanide 1 MG Oral Tablet","00904510360","NDC","ND","loop","bumetanide"
41010743,"Furosemide 20 MG / Spironolactone 100 MG Oral Tablet [Spiro D] Box of 50 by Sanofi","OMOP2208705","RxNorm Extension","RX","loop","furosemide"
44451373,"4 ML furosemide 10 MG/ML Injection","55154445205","NDC","ND","loop","furosemide"
43156615,"Furosemide 20 MG / Spironolactone 50 MG Oral Capsule [ALDALIX] Box of 100 by Pfizer","OMOP444363","RxNorm Extension","RX","loop","furosemide"
45044960,"4 ML furosemide 10 MG/ML Prefilled Syringe","00409963104","NDC","ND","loop","furosemide"
45196108,"Furosemide 8 MG/ML Oral Solution","00054829816","NDC","ND","loop","furosemide"
36191815,"furosemide 20mg/1 ORAL TABLET","514070113","NDC","ND","loop","furosemide"
776242,"furosemide 40mg/1 ORAL TABLET","727890032","NDC","ND","loop","furosemide"
43264309,"5 ML Furosemide 10 MG/ML Injection Box of 5 by Claris","OMOP562417","RxNorm Extension","RX","loop","furosemide"
44076284,"Furosemide 80 MG Oral Tablet by Pro Doc Limitee","OMOP1070915","RxNorm Extension","RX","loop","furosemide"
36246956,"Disal Oral Product","1546052","RxNorm","RX","loop","furosemide"
21074491,"Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Frumil] by Sigma-Tau","OMOP403127","RxNorm Extension","RX","loop","furosemide"
44439823,"furosemide 20 MG Oral Tablet","12634041618","NDC","ND","loop","furosemide"
42480679,"Furosemide Prefilled Syringe [Lasix]","OMOP417332","RxNorm Extension","RX","loop","furosemide"
43266644,"Furosemide 10 MG/ML Injection [Frusemide] Box of 5","OMOP532736","RxNorm Extension","RX","loop","furosemide"
44865315,"Furosemide 40 MG Oral Tablet","51655008190","NDC","ND","loop","furosemide"
45049771,"furosemide 40 MG Oral Tablet","33261037400","NDC","ND","loop","furosemide"
42833052,"furosemide 20 MG Oral Tablet","71335060103","NDC","ND","loop","furosemide"
21084167,"Furosemide 24 MG/ML Oral Solution by Special Order","OMOP402849","RxNorm Extension","RX","loop","furosemide"
41282460,"Furosemide 10 MG/ML Injectable Solution [Fusid] Box of 5","OMOP2480422","RxNorm Extension","RX","loop","furosemide"
45214737,"Furosemide 40 MG Oral Tablet","00254317040","NDC","ND","loop","furosemide"
45120436,"Furosemide 80 MG Oral Tablet","51129412001","NDC","ND","loop","furosemide"
45130613,"Furosemide 40 MG Oral Tablet","00615044663","NDC","ND","loop","furosemide"
43130551,"FUROSEMIDE ZENTIVA","OMOP435623","RxNorm Extension","RX","loop","furosemide"
45313790,"Furosemide 10 MG/ML Injectable Solution","64579016301","NDC","ND","loop","furosemide"
44037601,"Ethacrynate 50 MG Injectable Suspension by Valeant","OMOP1032232","RxNorm Extension","RX","loop","ethacrynate"
35905376,"bumetanide 0.5 MG Oral Tablet","14539070001","NDC","ND","loop","bumetanide"
40970402,"Furosemide 40 MG Oral Tablet [Discoid] Box of 10","OMOP2168364","RxNorm Extension","RX","loop","furosemide"
21123232,"Furosemide 100 MG/ML Oral Solution","OMOP402931","RxNorm Extension","RX","loop","furosemide"
45077277,"torsemide 10 MG/ML Injectable Solution [Demadex I.V.]","00074235502","NDC","ND","loop","torsemide"
21074631,"Bumetanide 1 MG Oral Tablet by Sigma-Tau","OMOP405543","RxNorm Extension","RX","loop","bumetanide"
36196603,"furosemide 40 MG Oral Tablet","43353006909","NDC","ND","loop","furosemide"
40825666,"Furosemide 40 MG Oral Tablet [Furorese] Box of 40 by Novartis","OMOP2023628","RxNorm Extension","RX","loop","furosemide"
41022940,"Furosemide 10 MG / Penbutolol 20 MG Oral Tablet Box of 300","OMOP2220902","RxNorm Extension","RX","loop","furosemide"
43798009,"Furosemide Injectable Solution [Furorese]","OMOP807097","RxNorm Extension","RX","loop","furosemide"
41026491,"torsemide 5 MG Oral Tablet [Torasemid Actavis] Box of 30","OMOP2224453","RxNorm Extension","RX","loop","torsemide"
956916,"Amiloride 5 MG / Furosemide 40 MG Oral Tablet","246398","RxNorm","RX","loop","furosemide"
36193747,"furosemide 40mg/1 ORAL TABLET","680714522","NDC","ND","loop","furosemide"
40964159,"torsemide 5 MG Oral Tablet [Torasemid Almus] Box of 30","OMOP2162121","RxNorm Extension","RX","loop","torsemide"
43153492,"25 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 6 by Sanofi","OMOP518564","RxNorm Extension","RX","loop","furosemide"
45122162,"torsemide 20 MG Oral Tablet","54868518004","NDC","ND","loop","torsemide"
44102217,"Furosemide 10 MG/ML Injectable Solution [Lasix] by Hoechst Roussel Canada","OMOP1096848","RxNorm Extension","RX","loop","furosemide"
45038554,"Furosemide 80 MG Oral Tablet","58016057680","NDC","ND","loop","furosemide"
36397892,"2 ML furosemide 10 MG/ML Injection","16729050008","NDC","ND","loop","furosemide"
45354385,"furosemide 40 mg/1 TABLET [Furosemide]","055289118","NDC","ND","loop","furosemide"
21087635,"2 ML Furosemide 10 MG/ML Prefilled Syringe by Wockhardt","OMOP303971","RxNorm Extension","RX","loop","furosemide"
41251570,"Furosemide 40 MG Oral Tablet [Jufurix] Box of 100","OMOP2449532","RxNorm Extension","RX","loop","furosemide"
41456020,"2.02 ML Furosemide 10 MG/ML Injectable Solution [Durafurid] Box of 5 by Mylan","OMOP2653982","RxNorm Extension","RX","loop","furosemide"
41282464,"Furosemide 500 MG Oral Tablet [FUROSEMIDE TEVA] Box of 20","OMOP2480426","RxNorm Extension","RX","loop","furosemide"
21143061,"Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet [Co-amilofruse] Box of 56 by A A H","OMOP403033","RxNorm Extension","RX","loop","furosemide"
41089211,"torsemide 10 MG/ML Injectable Solution [Torem] Box of 5","OMOP2287173","RxNorm Extension","RX","loop","torsemide"
43628980,"25 ML Furosemide 10 MG/ML Injectable Solution Box of 4","OMOP800950","RxNorm Extension","RX","loop","furosemide"
41126788,"Furosemide 40 MG Oral Tablet [Diurapid] Box of 100","OMOP2324750","RxNorm Extension","RX","loop","furosemide"
41161644,"Bumetanide 1 MG Oral Tablet [Fordiuran] Box of 10","OMOP2359606","RxNorm Extension","RX","loop","bumetanide"
45903643,"Furosemide 40 MG Oral Tablet","68788977809","NDC","ND","loop","furosemide"
41303938,"Furosemide 20 MG / Spironolactone 100 MG Oral Capsule Box of 100","OMOP2501900","RxNorm Extension","RX","loop","furosemide"
45284763,"Furosemide 10 MG/ML Injectable Solution","00686570425","NDC","ND","loop","furosemide"
19003735,"Furosemide 20 MG / Penbutolol 40 MG Oral Tablet","104336","RxNorm","RX","loop","furosemide"
41063965,"Furosemide 40 MG Oral Tablet [Furosemid Abz] Box of 100","OMOP2261927","RxNorm Extension","RX","loop","furosemide"
40932895,"torsemide 20 MG Oral Tablet [Torasemid Stada] Box of 30","OMOP2130857","RxNorm Extension","RX","loop","torsemide"
43802847,"torsemide 20 MG Oral Tablet [Torasemid-Ct]","OMOP672724","RxNorm Extension","RX","loop","torsemide"
43676174,"Furosemide 10 MG/ML [Lasix Liquidum]","OMOP959954","RxNorm Extension","RX","loop","furosemide"
21038229,"1 ML Furosemide 16 MG/ML Oral Solution","OMOP297698","RxNorm Extension","RX","loop","furosemide"
21048061,"1 ML Furosemide 2 MG/ML Oral Suspension","OMOP297664","RxNorm Extension","RX","loop","furosemide"
19023821,"furosemide 500 MG Oral Tablet [Dryptal]","200811","RxNorm","RX","loop","furosemide"
41256960,"torsemide 2.5 MG Oral Tablet [Torasemid Sandoz] Box of 100 by Novartis","OMOP2454922","RxNorm Extension","RX","loop","torsemide"
36058085,"bumetanide 1 MG Oral Tablet Box of 28 by Mawdsley-Brooks","OMOP4983666","RxNorm Extension","RX","loop","bumetanide"
45180930,"Furosemide 40 MG Oral Tablet","00405445301","NDC","ND","loop","furosemide"
21172547,"Amiloride 2 MG/ML / Furosemide 16 MG/ML [Co-amilofruse]","OMOP403051","RxNorm Extension","RX","loop","furosemide"
43761977,"Furosemide 500 MG [Furosemid-Ratiopharm]","OMOP808420","RxNorm Extension","RX","loop","furosemide"
35157282,"Furosemide 20 MG Oral Tablet by Shiono Kemikaru","OMOP4814289","RxNorm Extension","RX","loop","furosemide"
21123224,"Furosemide 40 MG Oral Tablet by Almus","OMOP402790","RxNorm Extension","RX","loop","furosemide"
41120444,"torsemide 5 MG Oral Tablet [Torasemid Hexal] Box of 50","OMOP2318406","RxNorm Extension","RX","loop","torsemide"
44882181,"torsemide 20 MG Oral Tablet","51129393602","NDC","ND","loop","torsemide"
36496653,"furosemide 40 MG Oral Tablet","70518080900","NDC","ND","loop","furosemide"
45353383,"Furosemide 10 MG/ML Oral Solution","00904147720","NDC","ND","loop","furosemide"
41276276,"torsemide 2.5 MG Oral Tablet [Unat] Box of 100","OMOP2474238","RxNorm Extension","RX","loop","torsemide"
45312791,"Furosemide 80 MG Oral Tablet","61392025445","NDC","ND","loop","furosemide"
44839895,"Furosemide 40 MG Oral Tablet","00304013300","NDC","ND","loop","furosemide"
41192519,"Canrenoic Acid 10 MG/ML / Furosemide 1 MG/ML Injectable Solution [Osyrol] Box of 5","OMOP2390481","RxNorm Extension","RX","loop","furosemide"
21103848,"Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Co-amilofruse] Box of 28 by Waymade","OMOP403190","RxNorm Extension","RX","loop","furosemide"
41073134,"Furosemide 500 MG Oral Tablet [Lasix] Box of 100 by Gerke","OMOP2271096","RxNorm Extension","RX","loop","furosemide"
45870360,"Furosemide 40 MG Oral Tablet","64725062501","NDC","ND","loop","furosemide"
43659224,"torsemide Oral Tablet [Unat Rr]","OMOP672570","RxNorm Extension","RX","loop","torsemide"
19117491,"torsemide 5 MG [Torem]","565752","RxNorm","RX","loop","torsemide"
45269588,"Furosemide 40 mg/1 TABLET [Furosemide]","067046228","NDC","ND","loop","furosemide"
21025287,"Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet Box of 28","OMOP402992","RxNorm Extension","RX","loop","furosemide"
44445260,"furosemide 40 MG Oral Tablet","12634053354","NDC","ND","loop","furosemide"
21133102,"Amiloride 2.5 MG / Furosemide 20 MG Oral Tablet [Co-amilofruse] by Waymade","OMOP403002","RxNorm Extension","RX","loop","furosemide"
45056739,"Bumetanide 2 MG Oral Tablet","61392005056","NDC","ND","loop","bumetanide"
45339742,"furosemide 20 MG Oral Tablet","33261017414","NDC","ND","loop","furosemide"
43820977,"torsemide 10 MG Oral Tablet [Torasemid Heumann]","OMOP672630","RxNorm Extension","RX","loop","torsemide"
36247666,"Furoquid Oral Product","1488536","RxNorm","RX","loop","furosemide"
21162812,"Furosemide 8 MG/ML Oral Solution by Thame","OMOP402907","RxNorm Extension","RX","loop","furosemide"
41268146,"torsemide Oral Tablet [Torasemid Awd]","OMOP2466108","RxNorm Extension","RX","loop","torsemide"
45825366,"furosemide 20mg/1 ORAL TABLET","493490054","NDC","ND","loop","furosemide"
41126775,"Furosemide 40 MG Oral Tablet [Oedemase] Box of 20","OMOP2324737","RxNorm Extension","RX","loop","furosemide"
43816071,"Amiloride 5.68 MG / Furosemide 40 MG Oral Tablet [Diaphal] by Pierre Fabre","OMOP809409","RxNorm Extension","RX","loop","furosemide"
43211321,"Furosemide Oral Tablet [FUROSEMIDE EVOLUGEN]","OMOP444180","RxNorm Extension","RX","loop","furosemide"
36477972,"bumetanide 1 MG Oral Tablet","69238149005","NDC","ND","loop","bumetanide"
45328471,"Furosemide 40 MG Oral Tablet","58016053970","NDC","ND","loop","furosemide"
40839585,"torsemide 5 MG Oral Tablet [Unat] Box of 300","OMOP2037547","RxNorm Extension","RX","loop","torsemide"
45251850,"Furosemide 20 mg/1 TABLET [Furosemide]","050742104","NDC","ND","loop","furosemide"
41256978,"torsemide 200 MG Oral Tablet [Torem] Box of 200 by Berlin-Chemie","OMOP2454940","RxNorm Extension","RX","loop","torsemide"
44421919,"furosemide 8 MG/ML Oral Solution","68094086762","NDC","ND","loop","furosemide"
45141629,"Furosemide 40 MG Oral Tablet","61392025332","NDC","ND","loop","furosemide"
19027327,"furosemide 50 MG/ML Injectable Solution","204154","RxNorm","RX","loop","furosemide"
36008660,"furosemide 40 MG Oral Tablet","50090333903","NDC","ND","loop","furosemide"
36237495,"Edecrin Oral Product","1173193","RxNorm","RX","loop","ethacrynate"
45228296,"furosemide 40 MG Oral Tablet","63874035814","NDC","ND","loop","furosemide"
45176813,"furosemide 80 MG Oral Tablet","63874112101","NDC","ND","loop","furosemide"
41032829,"Furosemide 30 MG / Reserpine 0.2 MG Oral Capsule [Nortensin] Box of 100","OMOP2230791","RxNorm Extension","RX","loop","furosemide"
45022597,"Bumetanide 2 MG Oral Tablet","61392005054","NDC","ND","loop","bumetanide"
36057883,"torsemide 2.5 MG Oral Tablet [Torem] Box of 28 by Mylan","OMOP4983450","RxNorm Extension","RX","loop","torsemide"
45161876,"Furosemide 10 MG/ML Injectable Solution [Lasix]","00039006108","NDC","ND","loop","furosemide"
45048233,"Furosemide 10 MG/ML Injectable Solution","10797057004","NDC","ND","loop","furosemide"
41051917,"torsemide 10 MG Oral Tablet Box of 49","OMOP2249879","RxNorm Extension","RX","loop","torsemide"
45870030,"furosemide 20 MG Oral Tablet","43353073794","NDC","ND","loop","furosemide"
43622880,"torsemide Oral Tablet [Torasemid Aaa-Pharma]","OMOP672562","RxNorm Extension","RX","loop","torsemide"
36058086,"bumetanide 1 MG Oral Tablet by Mawdsley-Brooks","OMOP4983667","RxNorm Extension","RX","loop","bumetanide"
41183065,"torsemide 2.5 MG Oral Tablet [Torasid Gry]","OMOP2381027","RxNorm Extension","RX","loop","torsemide"
45369316,"Furosemide 10 MG/ML Injectable Solution","00548143900","NDC","ND","loop","furosemide"
44892417,"Furosemide 80 MG Oral Tablet","00591343810","NDC","ND","loop","furosemide"
43712884,"torsemide 10 MG [Toragamma]","OMOP672607","RxNorm Extension","RX","loop","torsemide"
41195055,"torsemide 10 MG Oral Tablet [Torasemid Pharma] Box of 30 by AAA-Pharma","OMOP2393017","RxNorm Extension","RX","loop","torsemide"
43677232,"torsemide 10 MG [Torasemid Al]","OMOP672597","RxNorm Extension","RX","loop","torsemide"
40860283,"Furosemide 500 MG [Furosemid Stada Sad]","OMOP2058245","RxNorm Extension","RX","loop","furosemide"
35781443,"8 ML Furosemide 10 MG/ML Injectable Solution by A A H","OMOP2782904","RxNorm Extension","RX","loop","furosemide"
41041840,"Furosemide 40 MG Oral Tablet [Furo Ct] Box of 50 by AbZ-Pharma","OMOP2239802","RxNorm Extension","RX","loop","furosemide"
41220555,"Furosemide 20 MG / Spironolactone 100 MG Oral Capsule [Osyrol] Box of 300","OMOP2418517","RxNorm Extension","RX","loop","furosemide"
45052608,"Furosemide 40 MG Oral Tablet","51655008177","NDC","ND","loop","furosemide"
45101904,"Furosemide 40 MG Oral Tablet","43036007514","NDC","ND","loop","furosemide"
40913644,"torsemide 2.5 MG Oral Tablet [Torasemid Sandoz] Box of 50 by Novartis","OMOP2111606","RxNorm Extension","RX","loop","torsemide"
35905370,"bumetanide 1 MG Oral Tablet","71335120102","NDC","ND","loop","bumetanide"
41073139,"Furosemide 500 MG Oral Tablet Box of 20 by Heumann","OMOP2271101","RxNorm Extension","RX","loop","furosemide"
40979395,"Furosemide 40 MG Oral Tablet [Furosemid Denk] Box of 100 by Denk","OMOP2177357","RxNorm Extension","RX","loop","furosemide"
45283177,"Furosemide 20 MG Oral Tablet","00254316928","NDC","ND","loop","furosemide"
987406,"ethacrynate","62349","RxNorm","RX","loop","ethacrynate"
41172534,"Furosemide 20 MG / Spironolactone 100 MG [Spiro F]","OMOP2370496","RxNorm Extension","RX","loop","furosemide"
43784934,"torsemide 5 MG [Torasemid-Ct]","OMOP672756","RxNorm Extension","RX","loop","torsemide"
35779243,"2 ML Furosemide 10 MG/ML Injectable Solution by Accord","OMOP2780704","RxNorm Extension","RX","loop","furosemide"
21044884,"Furosemide 6 MG/ML Oral Suspension","OMOP402927","RxNorm Extension","RX","loop","furosemide"
45225542,"Furosemide 50 MG Oral Tablet [Salix - substance]","55983064601","NDC","ND","loop","furosemide"
40939353,"Furosemide 40 MG Oral Tablet [Fumarenid] Box of 20","OMOP2137315","RxNorm Extension","RX","loop","furosemide"
45158721,"Bumetanide 2 MG Oral Tablet","61392005051","NDC","ND","loop","bumetanide"
43699036,"2 ML Furosemide 10 MG/ML Injectable Solution [Furorese] Box of 5 by Hexal","OMOP753270","RxNorm Extension","RX","loop","furosemide"
35417017,"2.02 ML Furosemide 10 MG/ML Prefilled Syringe [LASILIX] Box of 60 by Sanofi","OMOP1150602","RxNorm Extension","RX","loop","furosemide"
41032842,"Furosemide 40 MG Oral Tablet [Furosemid Heumann] Box of 30","OMOP2230804","RxNorm Extension","RX","loop","furosemide"
40979408,"Furosemide 500 MG Oral Tablet [Diurapid] Box of 50 by Mibe","OMOP2177370","RxNorm Extension","RX","loop","furosemide"
41101051,"torsemide 10 MG Oral Tablet [Torasemid Heumann] Box of 30 by Heunet","OMOP2299013","RxNorm Extension","RX","loop","torsemide"
40939350,"Furosemide 40 MG Oral Tablet [Furo Recip] Box of 50","OMOP2137312","RxNorm Extension","RX","loop","furosemide"
45105292,"Furosemide 40 MG Oral Tablet","55045121702","NDC","ND","loop","furosemide"
21143030,"Furosemide 4 MG/ML Oral Solution by TEVA","OMOP402761","RxNorm Extension","RX","loop","furosemide"
21054694,"Furosemide 20 MG Oral Tablet by Sandoz","OMOP402620","RxNorm Extension","RX","loop","furosemide"
41225034,"Amiloride 5 MG / Furosemide 40 MG Oral Tablet [Diaphal] Box of 28","OMOP2422996","RxNorm Extension","RX","loop","furosemide"
957203,"furosemide 20 MG/ML","331966","RxNorm","RX","loop","furosemide"
44431484,"4 ML furosemide 10 MG/ML Injection","63323028003","NDC","ND","loop","furosemide"
41167246,"Furosemide 40 MG Oral Tablet [Lasix] Box of 100 by Beragena","OMOP2365208","RxNorm Extension","RX","loop","furosemide"
44890476,"furosemide 20mg/1 ORAL TABLET","001722908","NDC","ND","loop","furosemide"
40099407,"torsemide Oral Tablet [Torem]","381001","RxNorm","RX","loop","torsemide"
45045622,"torsemide 5 MG Oral Tablet","00603613410","NDC","ND","loop","torsemide"
21143034,"Furosemide 40 MG Oral Tablet by Sigma-Tau","OMOP402778","RxNorm Extension","RX","loop","furosemide"
21077592,"1 ML Furosemide 0.8 MG/ML Oral Solution by Special Order","OMOP297679","RxNorm Extension","RX","loop","furosemide"
41338180,"2 ML torsemide 5 MG/ML Injectable Solution [Torem] Box of 25","OMOP2536142","RxNorm Extension","RX","loop","torsemide"
40867242,"Furosemide 0.2 MG/ML Oral Solution Box of 1","OMOP2065204","RxNorm Extension","RX","loop","furosemide"
44493401,"furosemide 20mg/2mL INTRAMUSCULAR; INTRAVENOUS INJECTION","701211163","NDC","ND","loop","furosemide"
40870713,"torsemide 10 MG Oral Tablet [Torasemid Volkspha] Box of 30","OMOP2068675","RxNorm Extension","RX","loop","torsemide"
45036278,"Furosemide 20 MG Oral Tablet","53258012913","NDC","ND","loop","furosemide"
41307393,"torsemide 10 MG Oral Tablet [Torasemid Abz] Box of 30","OMOP2505355","RxNorm Extension","RX","loop","torsemide"
43145405,"Furosemide 40 MG [FUROSEMIDE SANDOZ]","OMOP444299","RxNorm Extension","RX","loop","furosemide"
43639935,"Furosemide Injectable Solution [Furosemid-Ratiopharm]","OMOP959936","RxNorm Extension","RX","loop","furosemide"
45114120,"Furosemide 20 MG Oral Tablet","00719136413","NDC","ND","loop","furosemide"
41057646,"torsemide 10 MG Oral Tablet [Torasemid Awd] Box of 100","OMOP2255608","RxNorm Extension","RX","loop","torsemide"
