concept_id,concept_code,concept_name,vocabulary,codeset
43787562,OMOP722682,1000 ML Calcium Chloride 0.3 MG/ML / Lactate 6.1 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Ringer-Lactat Koehler] by Dr Franz Koehler Chemie Mit Beschraenkter,RxNorm Extension,iv_fluids
36897135,OMOP998756,1000 ML Calcium Chloride 0.3 MG/ML / Lactate 6.24 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43849912,OMOP868478,1000 ML Calcium Chloride 0.3 MG/ML / Lactate 6.24 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Ringer B. Braun],RxNorm Extension,iv_fluids
43777798,OMOP868479,1000 ML Calcium Chloride 0.3 MG/ML / Lactate 6.24 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution [Ringer B. Braun] by B.Braun,RxNorm Extension,iv_fluids
36897234,OMOP1007046,1000 ML Calcium Chloride 0.3 MG/ML / Lactate 6.34 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43849913,OMOP868490,1000 ML Calcium Chloride 0.3 MG/ML / Lactate 6.34 MG/ML / Potassium Chloride 0.4 MG/ML / Sodium Chloride 6 MG/ML Injectable Solution by Fresenius,RxNorm Extension,iv_fluids
43870362,OMOP902242,{(1000 ML Calcium Chloride 0.3 MG/ML / Magnesium Chloride 0.054 MG/ML / sodium (s) lactate 4.72 MG/ML / Sodium Chloride 5.38 MG/ML Injectable...) / (1000 ML Glucose 500 MG/ML / Sodium Chloride 5.38 MG/ML Injectable S...) } Pack [Selutrio] by Fresenius,RxNorm Extension,iv_fluids
42731559,OMOP2734218,{(1000 ML Calcium Chloride 0.3 MG/ML / Magnesium Chloride 0.054 MG/ML / sodium (s) lactate 4.72 MG/ML / Sodium Chloride 5.38 MG/ML Injectable Solution) / (1000 ML Glucose 500 MG/ML / Sodium Chloride 5.38 MG/ML Injectable Solution) } Pack,RxNorm Extension,iv_fluids
36898022,OMOP990593,{(1000 ML Calcium Chloride 0.3 MG/ML / Magnesium Chloride 0.054 MG/ML / sodium (s) lactate 4.72 MG/ML / Sodium Chloride 5.38 MG/ML Injectable Solution) / (1000 ML Glucose 500 MG/ML / Sodium Chloride 5.38 MG/ML Injectable Solution) } Pack [Selutrio],RxNorm Extension,iv_fluids
43281658,OMOP569300,1000 ML Glucose 0.033 MG/ML / Sodium Chloride 0.003 MG/ML Injection,RxNorm Extension,iv_fluids
43259841,OMOP569301,1000 ML Glucose 0.033 MG/ML / Sodium Chloride 0.003 MG/ML Injection Box of 12,RxNorm Extension,iv_fluids
43265287,OMOP569304,1000 ML Glucose 0.033 MG/ML / Sodium Chloride 0.003 MG/ML Injection Box of 12 by Baxter,RxNorm Extension,iv_fluids
43297898,OMOP569302,1000 ML Glucose 0.033 MG/ML / Sodium Chloride 0.003 MG/ML Injection by Baxter,RxNorm Extension,iv_fluids
43297896,OMOP569285,1000 ML Glucose 0.04 MG/ML / Potassium Chloride 0.0015 MG/ML / Sodium Chloride 0.0018 MG/ML Injection,RxNorm Extension,iv_fluids
43292490,OMOP569288,1000 ML Glucose 0.04 MG/ML / Potassium Chloride 0.0015 MG/ML / Sodium Chloride 0.0018 MG/ML Injection Box of 12,RxNorm Extension,iv_fluids
43287118,OMOP569289,1000 ML Glucose 0.04 MG/ML / Potassium Chloride 0.0015 MG/ML / Sodium Chloride 0.0018 MG/ML Injection Box of 12 by Baxter,RxNorm Extension,iv_fluids
43287117,OMOP569286,1000 ML Glucose 0.04 MG/ML / Potassium Chloride 0.0015 MG/ML / Sodium Chloride 0.0018 MG/ML Injection by Baxter,RxNorm Extension,iv_fluids
43270782,OMOP569291,1000 ML Glucose 0.04 MG/ML / Potassium Chloride 0.0022 MG/ML / Sodium Chloride 0.0018 MG/ML Injection,RxNorm Extension,iv_fluids
43265282,OMOP569290,1000 ML Glucose 0.04 MG/ML / Potassium Chloride 0.0022 MG/ML / Sodium Chloride 0.0018 MG/ML Injection Box of 12,RxNorm Extension,iv_fluids
43265283,OMOP569293,1000 ML Glucose 0.04 MG/ML / Potassium Chloride 0.0022 MG/ML / Sodium Chloride 0.0018 MG/ML Injection Box of 12 by Baxter,RxNorm Extension,iv_fluids
43276273,OMOP569292,1000 ML Glucose 0.04 MG/ML / Potassium Chloride 0.0022 MG/ML / Sodium Chloride 0.0018 MG/ML Injection by Baxter,RxNorm Extension,iv_fluids
43292491,OMOP569305,1000 ML Glucose 0.04 MG/ML / Sodium Chloride 0.0018 MG/ML Injection,RxNorm Extension,iv_fluids
43259842,OMOP569308,1000 ML Glucose 0.04 MG/ML / Sodium Chloride 0.0018 MG/ML Injection Box of 12,RxNorm Extension,iv_fluids
43292492,OMOP569309,1000 ML Glucose 0.04 MG/ML / Sodium Chloride 0.0018 MG/ML Injection Box of 12 by Baxter,RxNorm Extension,iv_fluids
43265288,OMOP569307,1000 ML Glucose 0.04 MG/ML / Sodium Chloride 0.0018 MG/ML Injection by Baxter,RxNorm Extension,iv_fluids
43297899,OMOP569306,1000 ML Glucose 0.04 MG/ML / Sodium Chloride 0.0018 MG/ML Injection by Fresenius,RxNorm Extension,iv_fluids
43281659,OMOP569310,1000 ML Glucose 0.05 MG/ML / Sodium Chloride 0.009 MG/ML Injection,RxNorm Extension,iv_fluids
43297901,OMOP569314,1000 ML Glucose 0.05 MG/ML / Sodium Chloride 0.009 MG/ML Injection Box of 12,RxNorm Extension,iv_fluids
43270783,OMOP569315,1000 ML Glucose 0.05 MG/ML / Sodium Chloride 0.009 MG/ML Injection Box of 12 by Baxter,RxNorm Extension,iv_fluids
43287119,OMOP569312,1000 ML Glucose 0.05 MG/ML / Sodium Chloride 0.009 MG/ML Injection by Baxter,RxNorm Extension,iv_fluids
43297900,OMOP569313,1000 ML Glucose 0.05 MG/ML / Sodium Chloride 0.009 MG/ML Injection by Braun,RxNorm Extension,iv_fluids
42918139,OMOP4645025,1000 ML Glucose 100 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
2022892,OMOP4921390,1000 ML glucose 100 MG/ML / sodium chloride 4.5 MG/ML Injectable Solution by JW,RxNorm Extension,iv_fluids
42918140,OMOP4645026,1000 ML Glucose 100 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution [CHOONGWAE DEXTROSE AND SODIUM CHLORIDE],RxNorm Extension,iv_fluids
19059325,244098,1000 ML glucose 100 MG/ML / sodium chloride 4.5 MG/ML Injection,RxNorm,iv_fluids
42918133,OMOP4645019,1000 ML Glucose 100 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
2022890,OMOP4921388,1000 ML glucose 100 MG/ML / sodium chloride 9 MG/ML Injectable Solution by Daihan,RxNorm Extension,iv_fluids
2022891,OMOP4921389,1000 ML glucose 100 MG/ML / sodium chloride 9 MG/ML Injectable Solution by JW,RxNorm Extension,iv_fluids
42918134,OMOP4645020,1000 ML Glucose 100 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [GLUCOSE & SOD CHIORIDE DAIHAN],RxNorm Extension,iv_fluids
36052902,OMOP4978016,1000 ML glucose 25 MG/ML / potassium chloride 1.5 MG/ML / sodium chloride 4.5 MG/ML Injection,RxNorm Extension,iv_fluids
36052901,OMOP4978015,1000 ML glucose 25 MG/ML / potassium chloride 1.5 MG/ML / sodium chloride 4.5 MG/ML Injection Box of 1,RxNorm Extension,iv_fluids
36897206,OMOP994855,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43831926,OMOP870149,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Antonius-Apotheke,RxNorm Extension,iv_fluids
43759720,OMOP868969,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
43044448,OMOP4859454,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by B.Braun,RxNorm Extension,iv_fluids
43597916,OMOP870147,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Bfarm Bundesinstitut Fuer Und Medizinprodukte,RxNorm Extension,iv_fluids
43813888,OMOP870146,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Dr Die Neue Apotheke,RxNorm Extension,iv_fluids
43831927,OMOP870150,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Loewen-Apotheke,RxNorm Extension,iv_fluids
43868159,OMOP870154,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Oberlaender-Apoheke,RxNorm Extension,iv_fluids
43868158,OMOP870148,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Pfingstweide-Apotheke Juergen Duerrwang,RxNorm Extension,iv_fluids
43705959,OMOP870151,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Ronhof-Apotheke,RxNorm Extension,iv_fluids
43723827,OMOP870153,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Serag-Wiessner,RxNorm Extension,iv_fluids
42918138,OMOP4645024,1000 ML Glucose 25 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution [HAFUSOL],RxNorm Extension,iv_fluids
2022898,OMOP4921396,1000 ML glucose 25 MG/ML / sodium chloride 4.5 MG/ML Injectable Solution [HAFUSOL] by Daihan,RxNorm Extension,iv_fluids
36249706,1795470,1000 ML glucose 25 MG/ML / sodium chloride 4.5 MG/ML Injection,RxNorm,iv_fluids
2022896,OMOP4921394,1000 ML glucose 33 MG/ML / sodium chloride 3 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
2022897,OMOP4921395,1000 ML glucose 33 MG/ML / sodium chloride 3 MG/ML Injectable Solution by Daihan,RxNorm Extension,iv_fluids
42482385,OMOP416858,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
42481670,OMOP416861,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
42482882,OMOP416864,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution Box of 10,RxNorm Extension,iv_fluids
42478844,OMOP416865,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution Box of 10 by Baxter,RxNorm Extension,iv_fluids
42482351,OMOP416866,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution Box of 12,RxNorm Extension,iv_fluids
42480461,OMOP416867,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution Box of 12 by Maco,RxNorm Extension,iv_fluids
42479905,OMOP416863,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution Box of 1 by Baxter,RxNorm Extension,iv_fluids
42482887,OMOP416862,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution Box of 1 by Maco,RxNorm Extension,iv_fluids
40707606,OMOP4749540,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution Box of 1 by Terumo BCT,RxNorm Extension,iv_fluids
42478707,OMOP416860,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
2022895,OMOP4921393,1000 ML glucose 40 MG/ML / sodium chloride 1.8 MG/ML Injectable Solution by Daihan,RxNorm Extension,iv_fluids
42480647,OMOP416859,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution by Maco,RxNorm Extension,iv_fluids
40707607,OMOP4749539,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution by Terumo BCT,RxNorm Extension,iv_fluids
42481205,OMOP416872,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [Intraven],RxNorm Extension,iv_fluids
42478866,OMOP416874,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [Intraven] Box of 1,RxNorm Extension,iv_fluids
42482865,OMOP416875,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,RxNorm Extension,iv_fluids
42481028,OMOP416873,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [Intraven] by Terumo BCT,RxNorm Extension,iv_fluids
42918141,OMOP4645027,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [NACL DEXTROSE CJ],RxNorm Extension,iv_fluids
42918143,OMOP4645029,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [SD],RxNorm Extension,iv_fluids
42918142,OMOP4645028,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [SODIUM CHLORIDE & GLUCOSE DAIHAN],RxNorm Extension,iv_fluids
42480066,OMOP416868,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [Steriflex],RxNorm Extension,iv_fluids
42478778,OMOP416870,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [Steriflex] Box of 1,RxNorm Extension,iv_fluids
42479350,OMOP416871,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius,RxNorm Extension,iv_fluids
42481226,OMOP416869,1000 ML Glucose 40 MG/ML / Sodium Chloride 1.8 MG/ML Injectable Solution [Steriflex] by Fresenius,RxNorm Extension,iv_fluids
36897146,OMOP996150,1000 ML Glucose 40 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
42479476,OMOP416841,1000 ML Glucose 40 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
42482372,OMOP416842,1000 ML Glucose 40 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by A A H,RxNorm Extension,iv_fluids
42482889,OMOP416840,1000 ML Glucose 40 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by A A H,RxNorm Extension,iv_fluids
36897178,OMOP1001171,1000 ML Glucose 500 MG/ML / Sodium Chloride 5.38 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
43705889,OMOP868971,1000 ML Glucose 500 MG/ML / Sodium Chloride 5.38 MG/ML Injectable Solution [Selutrio],RxNorm Extension,iv_fluids
43795707,OMOP868972,1000 ML Glucose 500 MG/ML / Sodium Chloride 5.38 MG/ML Injectable Solution [Selutrio] by Fresenius,RxNorm Extension,iv_fluids
968338,686534,1000 ML glucose 50 MG/ML / potassium chloride 0.01 MEQ/ML / sodium chloride 2.25 MG/ML Injection,RxNorm,iv_fluids
19124109,630796,1000 ML glucose 50 MG/ML / potassium chloride 0.01 MEQ/ML / sodium chloride 4.5 MG/ML Injection,RxNorm,iv_fluids
1593071,1863973,1000 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 2.25 MG/ML Injection,RxNorm,iv_fluids
1593070,1863969,1000 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 2 MG/ML Injection,RxNorm,iv_fluids
1593202,1863988,1000 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 3 MG/ML Injection,RxNorm,iv_fluids
1593063,1863605,1000 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 4.5 MG/ML Injection,RxNorm,iv_fluids
19123359,615107,1000 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 9 MG/ML Injection,RxNorm,iv_fluids
968334,686185,1000 ML glucose 50 MG/ML / potassium chloride 0.03 MEQ/ML / sodium chloride 2.25 MG/ML Injection,RxNorm,iv_fluids
19123352,615099,1000 ML glucose 50 MG/ML / potassium chloride 0.03 MEQ/ML / sodium chloride 4.5 MG/ML Injection,RxNorm,iv_fluids
19124986,664704,1000 ML glucose 50 MG/ML / potassium chloride 0.04 MEQ/ML / sodium chloride 2.25 MG/ML Injection,RxNorm,iv_fluids
19123353,615100,1000 ML glucose 50 MG/ML / potassium chloride 0.04 MEQ/ML / sodium chloride 4.5 MG/ML Injection,RxNorm,iv_fluids
968274,615111,1000 ML glucose 50 MG/ML / potassium chloride 0.04 MEQ/ML / sodium chloride 9 MG/ML Injection,RxNorm,iv_fluids
36249674,1794905,1000 ML glucose 50 MG/ML / sodium chloride 2.25 MG/ML Injection,RxNorm,iv_fluids
42918135,OMOP4645021,1000 ML Glucose 50 MG/ML / Sodium Chloride 2 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
42918136,OMOP4645022,1000 ML Glucose 50 MG/ML / Sodium Chloride 2 MG/ML Injectable Solution [CJ DEXTROSE AND SODIUM CHLORIDE],RxNorm Extension,iv_fluids
36249613,1794887,1000 ML glucose 50 MG/ML / sodium chloride 2 MG/ML Injection,RxNorm,iv_fluids
36249686,1795171,1000 ML glucose 50 MG/ML / sodium chloride 3.3 MG/ML Injection,RxNorm,iv_fluids
36249679,1795150,1000 ML glucose 50 MG/ML / sodium chloride 3 MG/ML Injection,RxNorm,iv_fluids
36897159,OMOP987936,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
42479448,OMOP416876,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
42481753,OMOP416877,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution Box of 15,RxNorm Extension,iv_fluids
43705956,OMOP870126,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Antonius-Apotheke,RxNorm Extension,iv_fluids
43868155,OMOP870127,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Apotheke,RxNorm Extension,iv_fluids
43831857,OMOP868966,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by B.Braun,RxNorm Extension,iv_fluids
43813887,OMOP870123,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Bfarm Bundesinstitut Fuer Und Medizinprodukte,RxNorm Extension,iv_fluids
2022894,OMOP4921392,1000 ML glucose 50 MG/ML / sodium chloride 4.5 MG/ML Injectable Solution by JW,RxNorm Extension,iv_fluids
43705957,OMOP870128,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Loewen-Apotheke,RxNorm Extension,iv_fluids
43688010,OMOP870125,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Mocho-Apotheke Thomas Pforr,RxNorm Extension,iv_fluids
43688012,OMOP870133,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Oberlaender-Apoheke,RxNorm Extension,iv_fluids
43634074,OMOP870124,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Pfingstweide-Apotheke Juergen Duerrwang,RxNorm Extension,iv_fluids
43597915,OMOP870131,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution by Ronhof-Apotheke,RxNorm Extension,iv_fluids
42918137,OMOP4645023,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution [CHOONGWAE DEXTROSE AND SODIUM CHLORIDE],RxNorm Extension,iv_fluids
42478831,OMOP416878,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution [Steriflex],RxNorm Extension,iv_fluids
42481108,OMOP416880,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution [Steriflex] Box of 1,RxNorm Extension,iv_fluids
42480564,OMOP416882,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution [Steriflex] Box of 15,RxNorm Extension,iv_fluids
42480106,OMOP416883,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution [Steriflex] Box of 15 by Fresenius,RxNorm Extension,iv_fluids
42480620,OMOP416881,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius,RxNorm Extension,iv_fluids
42478806,OMOP416879,1000 ML Glucose 50 MG/ML / Sodium Chloride 4.5 MG/ML Injectable Solution [Steriflex] by Fresenius,RxNorm Extension,iv_fluids
36249687,1795250,1000 ML glucose 50 MG/ML / sodium chloride 4.5 MG/ML Injection,RxNorm,iv_fluids
36897182,OMOP1004227,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution,RxNorm Extension,iv_fluids
42918129,OMOP4645015,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [B BRAUN GLUCOSE SODIUM CHLORIDE],RxNorm Extension,iv_fluids
42480437,OMOP416844,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1,RxNorm Extension,iv_fluids
42481080,OMOP416846,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 10,RxNorm Extension,iv_fluids
42482996,OMOP416847,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 10 by Baxter,RxNorm Extension,iv_fluids
42481773,OMOP416845,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Baxter,RxNorm Extension,iv_fluids
40707608,OMOP4749538,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Terumo BCT,RxNorm Extension,iv_fluids
43688013,OMOP870138,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Antonius-Apotheke,RxNorm Extension,iv_fluids
43634075,OMOP870139,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Apotheke,RxNorm Extension,iv_fluids
42479503,OMOP416843,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Baxter,RxNorm Extension,iv_fluids
43777903,OMOP870135,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Bfarm Bundesinstitut Fuer Und Medizinprodukte,RxNorm Extension,iv_fluids
2022893,OMOP4921391,1000 ML glucose 50 MG/ML / sodium chloride 9 MG/ML Injectable Solution by Daihan,RxNorm Extension,iv_fluids
43705958,OMOP870134,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Deltaselect,RxNorm Extension,iv_fluids
43795769,OMOP870140,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Loewen-Apotheke,RxNorm Extension,iv_fluids
43849996,OMOP870137,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Mocho-Apotheke Thomas Pforr,RxNorm Extension,iv_fluids
43868157,OMOP870145,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Oberlaender-Apoheke,RxNorm Extension,iv_fluids
43795768,OMOP870136,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Pfingstweide-Apotheke Juergen Duerrwang,RxNorm Extension,iv_fluids
43741966,OMOP870144,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Ronhof-Apotheke,RxNorm Extension,iv_fluids
40707609,OMOP4749537,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution by Terumo BCT,RxNorm Extension,iv_fluids
42918130,OMOP4645016,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [CJ GLUCOSE SALINE],RxNorm Extension,iv_fluids
42918132,OMOP4645018,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [DEXTROSE AND SODIUM CHLORIDE],RxNorm Extension,iv_fluids
42918131,OMOP4645017,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [GLUCOSE & SOD CHIORIDE DAIHAN],RxNorm Extension,iv_fluids
42478896,OMOP416848,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven],RxNorm Extension,iv_fluids
42478753,OMOP416850,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1,RxNorm Extension,iv_fluids
42478846,OMOP416851,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT,RxNorm Extension,iv_fluids
42482278,OMOP416849,1000 ML Glucose 50 MG/ML / Sodium Chloride 9 MG/ML Injectable Solution [Intraven] by Terumo BCT,RxNorm Extension,iv_fluids
