std_concept_id,std_concept_name,std_concept_code,std_vocabulary_id,ancestor_concept_id,ancestor_concept_name
4242656,Benign neoplasm of tail of pancreas,92423004,SNOMED,192963,Disorder of pancreas
4242191,Benign neoplasm of ampulla of Vater,91970006,SNOMED,192963,Disorder of pancreas
4241916,Carcinoma in situ of tail of pancreas,92763002,SNOMED,192963,Disorder of pancreas
4241838,Metabolic pancreatitis,59329007,SNOMED,192963,Disorder of pancreas
4241795,Carcinoma in situ of pancreatic duct,92673009,SNOMED,192963,Disorder of pancreas
4241016,Benign neoplasm of body of pancreas,92018005,SNOMED,192963,Disorder of pancreas
4239892,Benign neoplasm of head of pancreas,92130001,SNOMED,192963,Disorder of pancreas
4236230,Congenital hyperinsulinism,360339005,SNOMED,192963,Disorder of pancreas
4234390,Iatrogenic hyperinsulinism,90054000,SNOMED,192963,Disorder of pancreas
4233958,Ectopic pancreatic tissue in stomach,89954008,SNOMED,192963,Disorder of pancreas
4232178,Shwachman syndrome,89454001,SNOMED,192963,Disorder of pancreas
4227092,Infected pancreatic pseudocyst,405563007,SNOMED,192963,Disorder of pancreas
4222723,Annular pancreas,40315008,SNOMED,192963,Disorder of pancreas
4219872,Verner-Morrison syndrome,39998009,SNOMED,192963,Disorder of pancreas
4216214,Mauriac's syndrome,80660001,SNOMED,192963,Disorder of pancreas
4215792,Autoimmune hypoglycemia,71858003,SNOMED,192963,Disorder of pancreas
4209933,Carcinoma of head of pancreas,326072005,SNOMED,192963,Disorder of pancreas
4205668,Severe pancreatic duct dysplasia,308868008,SNOMED,192963,Disorder of pancreas
4204809,Mild pancreatic duct dysplasia,308866007,SNOMED,192963,Disorder of pancreas
4204029,Moderate pancreatic duct dysplasia,308867003,SNOMED,192963,Disorder of pancreas
4203606,Subacute pancreatic necrosis,53616007,SNOMED,192963,Disorder of pancreas
4202469,Pancreatic duct dysplasia,308865006,SNOMED,192963,Disorder of pancreas
4201481,Local recurrence of malignant tumor of pancreas,314964006,SNOMED,192963,Disorder of pancreas
4200619,Accelerated rejection of pancreas transplant,433809002,SNOMED,192963,Disorder of pancreas
4200464,Acute rejection of pancreas transplant,433592008,SNOMED,192963,Disorder of pancreas
4200399,Zollinger-Ellison syndrome,53132006,SNOMED,192963,Disorder of pancreas
4199927,Pancreatic ascites,53067009,SNOMED,192963,Disorder of pancreas
4198472,Chronic rejection of pancreas transplant,434271002,SNOMED,192963,Disorder of pancreas
4198456,Hyperacute rejection of pancreas transplant,434202008,SNOMED,192963,Disorder of pancreas
4198431,Carcinoid tumor of ampulla of Vater,314947008,SNOMED,192963,Disorder of pancreas
4194916,Hereditary pancreatitis,68072000,SNOMED,192963,Disorder of pancreas
4194521,Accessory pancreas,79037006,SNOMED,192963,Disorder of pancreas
4192640,Pancreatitis,75694006,SNOMED,192963,Disorder of pancreas
4192249,Chronic fibrosing pancreatitis,74973004,SNOMED,192963,Disorder of pancreas
4186463,Exocrine pancreatic insufficiency,47367009,SNOMED,192963,Disorder of pancreas
4185268,Acute hemorrhagic pancreatitis,4399003,SNOMED,192963,Disorder of pancreas
4185076,Pancreas divisum,54554009,SNOMED,192963,Disorder of pancreas
4181331,Carcinoma of body of pancreas,363368005,SNOMED,192963,Disorder of pancreas
4180793,Malignant tumor of pancreas,363418001,SNOMED,192963,Disorder of pancreas
4178967,Malignant tumor of head of pancreas,363419009,SNOMED,192963,Disorder of pancreas
4178966,Malignant tumor of ampulla of Vater,363417006,SNOMED,192963,Disorder of pancreas
4178960,Carcinoma of tail of pancreas,363369002,SNOMED,192963,Disorder of pancreas
4175014,Islet cell hyperplasia,42681006,SNOMED,192963,Disorder of pancreas
4173187,Idiopathic transient neonatal hyperinsulinemia,276563006,SNOMED,192963,Disorder of pancreas
4169089,Glucagon resistance,48839007,SNOMED,192963,Disorder of pancreas
4168388,Islet cell adenomatosis,274944000,SNOMED,192963,Disorder of pancreas
4164003,Inflammation of ampulla of Vater,399525009,SNOMED,192963,Disorder of pancreas
4157459,Carcinoma of pancreas,372142002,SNOMED,192963,Disorder of pancreas
4156048,Benign tumor of exocrine pancreas,271956003,SNOMED,192963,Disorder of pancreas
4154733,Crushing injury of pancreas,283980002,SNOMED,192963,Disorder of pancreas
4153884,Benign islet cell tumor,269480005,SNOMED,192963,Disorder of pancreas
4151134,Cyst of pancreas,31258000,SNOMED,192963,Disorder of pancreas
4148875,Pancreatic acinar atrophy,3549009,SNOMED,192963,Disorder of pancreas
4147231,Apoplectic pancreatitis,303002,SNOMED,192963,Disorder of pancreas
4136175,Pancreas divisum - incomplete,413256000,SNOMED,192963,Disorder of pancreas
4136163,Fibrocalculous pancreatopathy without complication,413184002,SNOMED,192963,Disorder of pancreas
4135819,Reactive hypoglycemia,317006,SNOMED,192963,Disorder of pancreas
4134820,Pancreatic duct obstruction by calculus,413258004,SNOMED,192963,Disorder of pancreas
4134818,Pancreas divisum - complete,413255001,SNOMED,192963,Disorder of pancreas
4131745,Neoplasm of pancreatic duct,126863000,SNOMED,192963,Disorder of pancreas
4131623,Neoplasm of tail of pancreas,126862005,SNOMED,192963,Disorder of pancreas
4131621,Neoplasm of head of pancreas,126860002,SNOMED,192963,Disorder of pancreas
4130998,Neoplasm of ampulla of Vater,126858004,SNOMED,192963,Disorder of pancreas
4130522,Neoplasm of endocrine pancreas,126864006,SNOMED,192963,Disorder of pancreas
4130521,Neoplasm of body of pancreas,126861003,SNOMED,192963,Disorder of pancreas
4130165,"Hypogonadism, diabetes mellitus, alopecia, mental retardation and electrocardiographic abnormalities",237616002,SNOMED,192963,Disorder of pancreas
4130158,Excessive glicentin secretion,237589007,SNOMED,192963,Disorder of pancreas
4130157,Abnormality of glicentin secretion,237587009,SNOMED,192963,Disorder of pancreas
4130156,Abnormality of gastric inhibitory peptide secretion,237585001,SNOMED,192963,Disorder of pancreas
4130155,Abnormality of secretin secretion,237581005,SNOMED,192963,Disorder of pancreas
4130029,Abnormality of pancreatic polypeptide secretion,237579008,SNOMED,192963,Disorder of pancreas
4129886,Neoplasm of pancreas,126859007,SNOMED,192963,Disorder of pancreas
4129521,Post-prandial hypoglycemia,237638000,SNOMED,192963,Disorder of pancreas
4129379,"Lipodystrophy, partial, with Rieger anomaly, short stature, and insulinopenic diabetes mellitus",237608006,SNOMED,192963,Disorder of pancreas
4129376,Abnormality of motilin secretion,237590003,SNOMED,192963,Disorder of pancreas
4129375,Excessive gastric inhibitory peptide secretion,237586000,SNOMED,192963,Disorder of pancreas
4129374,Excessive cholecystokinin-pancreozymin secretion,237584002,SNOMED,192963,Disorder of pancreas
4129373,Abnormality of cholecystokinin-pancreozymin secretion,237583008,SNOMED,192963,Disorder of pancreas
4129372,Abnormality of vasoactive intestinal peptide secretion,237575002,SNOMED,192963,Disorder of pancreas
4125494,Pancytopenia with pancreatitis,234367000,SNOMED,192963,Disorder of pancreas
4124691,Recurrent pancreatitis,233870001,SNOMED,192963,Disorder of pancreas
4121819,Relapsing pancreatitis,234689009,SNOMED,192963,Disorder of pancreas
4121327,Gastrinoma,302824004,SNOMED,192963,Disorder of pancreas
4120313,Non-diabetic disorder of endocrine pancreas,302865004,SNOMED,192963,Disorder of pancreas
4120304,Glucagonoma,302823005,SNOMED,192963,Disorder of pancreas
4119164,Postpancreatectomy hypoinsulinemia,303059007,SNOMED,192963,Disorder of pancreas
4116319,Pancreatic malabsorption,302920007,SNOMED,192963,Disorder of pancreas
4115274,Carcinoid tumor of pancreas,254613007,SNOMED,192963,Disorder of pancreas
4115272,Carcinoma of ampulla of Vater,254609000,SNOMED,192963,Disorder of pancreas
4114220,Pancreatic polypeptidoma,255039001,SNOMED,192963,Disorder of pancreas
4112989,Gastric inhibitory peptide-secreting tumor,255042007,SNOMED,192963,Disorder of pancreas
4112988,Growth hormone releasing factor-secreting tumor,255038009,SNOMED,192963,Disorder of pancreas
4112774,Metastasis to pancreas of unknown primary,285614004,SNOMED,192963,Disorder of pancreas
4112734,Malignant tumor of endocrine pancreas,254611009,SNOMED,192963,Disorder of pancreas
4112100,Papilloma of ampulla of Vater,255175001,SNOMED,192963,Disorder of pancreas
4111803,Endocrine pancreatic adenoma,254615000,SNOMED,192963,Disorder of pancreas
4111024,Malignant tumor of exocrine pancreas,255088001,SNOMED,192963,Disorder of pancreas
4111014,Mixed pancreatic endocrine tumor,255043002,SNOMED,192963,Disorder of pancreas
4111012,Parathyroid hormone-related peptide-secreting tumor,255040004,SNOMED,192963,Disorder of pancreas
4110585,Carcinoma of endocrine pancreas,254612002,SNOMED,192963,Disorder of pancreas
4110584,Tumor of exocrine pancreas,254604005,SNOMED,192963,Disorder of pancreas
4109622,Pancreatic duct anomaly,253815007,SNOMED,192963,Disorder of pancreas
4107335,Avulsion of pancreas,282438003,SNOMED,192963,Disorder of pancreas
4102255,Calcific chronic pancreatitis,301009006,SNOMED,192963,Disorder of pancreas
4099656,Excessive glucagon secretion,190440000,SNOMED,192963,Disorder of pancreas
4099360,Carcinoma in situ of sphincter of Oddi,189246000,SNOMED,192963,Disorder of pancreas
4098952,Somatostatinoma,253006001,SNOMED,192963,Disorder of pancreas
4098951,Vasoactive intestinal peptide-secreting tumor,253005002,SNOMED,192963,Disorder of pancreas
4097114,Benign neoplasm of sphincter of Oddi,188846003,SNOMED,192963,Disorder of pancreas
4096771,Pancreatic duct injury,262830005,SNOMED,192963,Disorder of pancreas
4096674,Self-induced hyperinsulinemia,190429008,SNOMED,192963,Disorder of pancreas
36525993,Intraductal papillary mucinous adenoma of islets of Langerhans,8453/0-C25.4,ICDO3,192963,Disorder of pancreas
36525930,Infiltrating ductular carcinoma of overlapping lesion of pancreas,8521/3-C25.8,ICDO3,192963,Disorder of pancreas
36525922,"Composite Hodgkin and non-Hodgkin lymphoma of pancreas, NOS",9596/3-C25.9,ICDO3,192963,Disorder of pancreas
36525859,"Intraductal papillary adenocarcinoma with invasion of pancreas, NOS",8503/3-C25.9,ICDO3,192963,Disorder of pancreas
36525843,Interdigitating dendritic cell sarcoma of body of pancreas,9757/3-C25.1,ICDO3,192963,Disorder of pancreas
36525809,"Hodgkin lymphoma, nodular lymphocyte predominant of other specified parts of pancreas",9659/3-C25.7,ICDO3,192963,Disorder of pancreas
36525785,Hepatosplenic T-cell lymphoma of ampulla of Vater,9716/3-C24.1,ICDO3,192963,Disorder of pancreas
36525782,Malignant histiocytosis of other specified parts of pancreas,9750/3-C25.7,ICDO3,192963,Disorder of pancreas
36525780,Polygonal cell carcinoma of tail of pancreas,8034/3-C25.2,ICDO3,192963,Disorder of pancreas
36525740,"Large cell carcinoma, NOS, of islets of Langerhans",8012/3-C25.4,ICDO3,192963,Disorder of pancreas
36525669,"Marginal zone B-cell lymphoma, NOS, of other specified parts of pancreas",9699/3-C25.7,ICDO3,192963,Disorder of pancreas
36525621,Mucoepidermoid carcinoma of head of pancreas,8430/3-C25.0,ICDO3,192963,Disorder of pancreas
36525620,Myxoid leiomyosarcoma of overlapping lesion of pancreas,8896/3-C25.8,ICDO3,192963,Disorder of pancreas
36525602,Mucoepidermoid carcinoma of tail of pancreas,8430/3-C25.2,ICDO3,192963,Disorder of pancreas
36525542,Mucinous cystic neoplasm with high grade dysplasia of head of pancreas,8470/2-C25.0,ICDO3,192963,Disorder of pancreas
36525538,"Giant cell and spindle cell carcinoma of pancreas, NOS",8030/3-C25.9,ICDO3,192963,Disorder of pancreas
36525530,Carcinoma simplex of islets of Langerhans,8231/3-C25.4,ICDO3,192963,Disorder of pancreas
36525484,"Follicular lymphoma, grade 2 of tail of pancreas",9691/3-C25.2,ICDO3,192963,Disorder of pancreas
36525471,"Angiomyosarcoma of pancreas, NOS",8894/3-C25.9,ICDO3,192963,Disorder of pancreas
36525451,Giant cell carcinoma of islets of Langerhans,8031/3-C25.4,ICDO3,192963,Disorder of pancreas
36525449,"Squamous cell carcinoma, adenoid of head of pancreas",8075/3-C25.0,ICDO3,192963,Disorder of pancreas
36525443,"Epithelioma, malignant of other specified parts of pancreas",8011/3-C25.7,ICDO3,192963,Disorder of pancreas
36525442,Acinar cell carcinoma of overlapping lesion of pancreas,8550/3-C25.8,ICDO3,192963,Disorder of pancreas
36525419,B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1) of body of pancreas,9818/3-C25.1,ICDO3,192963,Disorder of pancreas
36525386,"Malignant lymphoma, non-Hodgkin, NOS, of tail of pancreas",9591/3-C25.2,ICDO3,192963,Disorder of pancreas
36525356,Encapsulated papillary carcinoma with invasion of body of pancreas,8504/3-C25.1,ICDO3,192963,Disorder of pancreas
36525351,B lymphoblastic leukemia/lymphoma with hyperdiploidy of tail of pancreas,9815/3-C25.2,ICDO3,192963,Disorder of pancreas
36525341,Squamous cell carcinoma with horn formation of ampulla of Vater,8078/3-C24.1,ICDO3,192963,Disorder of pancreas
36525335,Mantle cell lymphoma of islets of Langerhans,9673/3-C25.4,ICDO3,192963,Disorder of pancreas
36525324,Adenocarcinoma in villous adenoma of body of pancreas,8261/3-C25.1,ICDO3,192963,Disorder of pancreas
36525271,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of ampulla of Vater,9823/3-C24.1,ICDO3,192963,Disorder of pancreas
36525224,Mantle cell lymphoma of other specified parts of pancreas,9673/3-C25.7,ICDO3,192963,Disorder of pancreas
36525206,"Squamous cell carcinoma, large cell, nonkeratinizing, NOS, of overlapping lesion of pancreas",8072/3-C25.8,ICDO3,192963,Disorder of pancreas
36525122,"HHV8 positive diffuse large B-cell lymphoma of pancreas, NOS",9738/3-C25.9,ICDO3,192963,Disorder of pancreas
36525104,"T-cell large granular lymphocytic leukemia of pancreas, NOS",9831/3-C25.9,ICDO3,192963,Disorder of pancreas
36525089,Adenocarcinoma with spindle cell metaplasia of islets of Langerhans,8572/3-C25.4,ICDO3,192963,Disorder of pancreas
36525032,Pleomorphic carcinoma of ampulla of Vater,8022/3-C24.1,ICDO3,192963,Disorder of pancreas
36524982,"Squamous cell carcinoma, spindle cell of body of pancreas",8074/3-C25.1,ICDO3,192963,Disorder of pancreas
36524944,Papillary squamous cell carcinoma of tail of pancreas,8052/3-C25.2,ICDO3,192963,Disorder of pancreas
36524932,B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma of other specified parts of pancreas,9823/3-C25.7,ICDO3,192963,Disorder of pancreas
36524924,Intraductal micropapillary carcinoma of body of pancreas,8507/2-C25.1,ICDO3,192963,Disorder of pancreas
36524889,Myeloid or lymphoid neoplasm with FGFR1 abnormalities of pancreatic duct,9967/3-C25.3,ICDO3,192963,Disorder of pancreas
36524862,Myxoid leiomyosarcoma of other specified parts of pancreas,8896/3-C25.7,ICDO3,192963,Disorder of pancreas
36524859,"Adenocarcinoma in tubulovillous adenoma of pancreas, NOS",8263/3-C25.9,ICDO3,192963,Disorder of pancreas
36524839,Epithelial-myoepithelial carcinoma of body of pancreas,8562/3-C25.1,ICDO3,192963,Disorder of pancreas
36524812,"Malignant mastocytosis of pancreas, NOS",9741/3-C25.9,ICDO3,192963,Disorder of pancreas
36524788,"Hodgkin lymphoma, nodular lymphocyte predominant of head of pancreas",9659/3-C25.0,ICDO3,192963,Disorder of pancreas
36524782,Intraductal micropapillary carcinoma of ampulla of Vater,8507/2-C24.1,ICDO3,192963,Disorder of pancreas
36524764,"Carcinoma, anaplastic, NOS, of pancreatic duct",8021/3-C25.3,ICDO3,192963,Disorder of pancreas
36524675,Spindle cell sarcoma of pancreatic duct,8801/3-C25.3,ICDO3,192963,Disorder of pancreas
36524669,"Insulinoma, NOS, of pancreatic duct",8151/3-C25.3,ICDO3,192963,Disorder of pancreas
36524647,Mucoepidermoid carcinoma of islets of Langerhans,8430/3-C25.4,ICDO3,192963,Disorder of pancreas
36524642,"Squamous cell carcinoma, small cell, nonkeratinizing of head of pancreas",8073/3-C25.0,ICDO3,192963,Disorder of pancreas
36524619,Mantle cell lymphoma of tail of pancreas,9673/3-C25.2,ICDO3,192963,Disorder of pancreas
36524612,Pleomorphic carcinoma of islets of Langerhans,8022/3-C25.4,ICDO3,192963,Disorder of pancreas
36524576,"Hodgkin lymphoma, lymphocyte-rich of pancreatic duct",9651/3-C25.3,ICDO3,192963,Disorder of pancreas
36524554,B lymphoblastic leukemia/lymphoma with hyperdiploidy of islets of Langerhans,9815/3-C25.4,ICDO3,192963,Disorder of pancreas
36524458,Gastrinoma of pancreatic duct,8153/3-C25.3,ICDO3,192963,Disorder of pancreas
36524426,"Squamous cell carcinoma in situ, NOS, of overlapping lesion of pancreas",8070/2-C25.8,ICDO3,192963,Disorder of pancreas
36524421,"Hodgkin lymphoma, nodular sclerosis, grade 2 of tail of pancreas",9667/3-C25.2,ICDO3,192963,Disorder of pancreas
36524406,"B lymphoblastic leukemia/lymphoma, NOS, of islets of Langerhans",9811/3-C25.4,ICDO3,192963,Disorder of pancreas
36524395,"Hodgkin lymphoma, nodular sclerosis, NOS, of islets of Langerhans",9663/3-C25.4,ICDO3,192963,Disorder of pancreas
36524381,"Small cell carcinoma, fusiform cell of overlapping lesion of pancreas",8043/3-C25.8,ICDO3,192963,Disorder of pancreas
