Concept Set ID,Name,Concept ID,Concept Code,Concept Name,Concept Class ID,Domain,Vocabulary
374,Cardiac Disorders,320745,194942007,Acute myocarditis associated with another disorder,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4147350,30328003,Acute myoendocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4006483,11176009,Acute myopericarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4145721,307140009,Acute non-Q wave infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4119944,233828006,Acute non-Q wave infarction - anterolateral,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4119456,233826005,Acute non-Q wave infarction - anteroseptal,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4119945,233830008,Acute non-Q wave infarction - inferior,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4119946,233832000,Acute non-Q wave infarction - inferolateral,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4121466,233834004,Acute non-Q wave infarction - lateral,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4124685,233837006,Acute non-Q wave infarction - widespread,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4270024,401314000,Acute non-ST segment elevation myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,762300,3.1701E+13,Acute nonbacterial endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,35610091,1089451000000100,Acute nontransmural myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44782733,1.53951E+14,Acute on chronic combined systolic and diastolic heart failure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40481043,443344007,Acute on chronic diastolic heart failure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,764874,7.401E+12,Acute on chronic heart failure co-occurrent with normal ejection fraction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40480602,443253003,Acute on chronic systolic heart failure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4204985,53874003,Acute periendocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,319039,233838001,Acute posterior myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766080,703169005,Acute prosthetic aortic valve regurgitation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766084,703175001,Acute prosthetic mitral valve regurgitation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,45766185,703296002,Acute prosthetic tricuspid valve regurgitation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4284110,67189007,Acute pulmonary heart disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4202285,432843002,Acute rejection of cardiac transplant,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,437897,18192007,Acute rheumatic endocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4225090,84871007,Acute rheumatic fever with valvulitis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,313500,312591002,Acute rheumatic heart disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,321578,194709000,Acute rheumatic myocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4271684,64072006,Acute rheumatic pancarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,321586,15676002,Acute rheumatic pericarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4215446,80479009,Acute right-sided congestive heart failure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4233424,359617009,Acute right-sided heart failure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,444406,70422006,Acute subendocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40480603,443254009,Acute systolic heart failure,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,35610093,1089471000000109,Acute transmural myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4161460,371817007,Acute ventricular septal rupture,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4119947,233835003,Acute widespread myocardial infarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4113781,286954005,Acute/subacute carditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4301767,78485007,Acyanotic congenital heart disease,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4279774,65718001,Adenoviral myocarditis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36530358,8904/0-C38.0,Adult cellular rhabdomyoma of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,37395826,715403006,Adult heart tumor,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37312558,789097007,Agenesis of artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36716125,722004001,Agenesis of internal carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4311400,86252004,Agenesis of pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40491883,447275002,Alveolar capillary dysplasia with pulmonary venous misalignment,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4102712,253278008,Ambiguous atrioventricular connection,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44807892,8.47041E+14,Amyloid cardiomyopathy,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42597034,3.18301E+14,Amyloidosis of heart,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,36529014,9714/3-C38.0,"Anaplastic large cell lymphoma, T-cell and Null-cell type of heart",ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,40487171,449445004,Anatomically corrected malposition with concordant ventriculoarterial connections and parallel great arteries,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4224848,422348008,Andersen Tawil syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,35615119,16025471000119107,Aneurysm of coronary artery due to and following acute febrile mucocutaneous lymph node syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,316427,50570003,Aneurysm of coronary vessels,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,438168,65340007,Aneurysm of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4131824,264503005,Aneurysm of membranous septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40489421,448330004,Aneurysm of muscular septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021064,459180002,Aneurysm of patch of atrioventricular septal defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021955,459182005,Aneurysm of patch of left ventricular outflow tract,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021066,459183000,Aneurysm of patch of right ventricular outflow tract,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021065,459181003,Aneurysm of patch of ventricular septal defect,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37203942,785808002,Aneurysm osteoarthritis syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43531588,7.91E+11,Angina associated with type 2 diabetes mellitus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36712984,15960381000119109,Angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36712983,15960141000119102,Angina co-occurrent and due to coronary arteriosclerosis,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,315832,59021001,Angina decubitus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,321318,194828000,Angina pectoris,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4264145,61490001,"Angina, class I",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4184827,41334000,"Angina, class II",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4310270,85284003,"Angina, class III",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4231426,89323001,"Angina, class IV",Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,37109989,723991007,Angio-osteohypertrophic syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,36531889,9705/3-C38.0,Angioimmunoblastic T-cell lymphoma of heart,ICDO Condition,Condition,ICDO3
374,Cardiac Disorders,4174223,49465005,Angioma serpiginosum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,35623408,765750001,Angioosteohypotrophic syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,35608001,764457005,Ankyrin-B syndrome,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,314147,204451006,Anomalies of great veins,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4108733,253615009,Anomalies of the aorta excluding coarction,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44804766,7.59731E+14,Anomalous anterolateral muscle bands of left ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,313224,17869006,Anomalous atrioventricular excitation,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4070928,204407002,Anomalous bands of heart,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4033449,109432004,Anomalous cardiac muscle bands,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021429,460890003,Anomalous common origin of brachiocephalic artery and left common carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4152843,270510008,Anomalous communication of coronary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021615,461420008,Anomalous coronary artery with acute angulation of less than 45 degrees relative to aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43022037,461421007,Anomalous coronary artery without acute angulation of less than 45 degrees relative to aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,40488466,448181004,Anomalous coronary venous return,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021581,461384000,Anomalous course of coronary artery across right ventricular outflow tract,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021475,461111008,Anomalous course of coronary artery anterior to aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021476,461112001,Anomalous course of coronary artery anterior to pulmonary trunk,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43022026,461109004,Anomalous course of coronary artery anterior to pulmonary trunk and aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021311,460585008,Anomalous course of coronary artery posterior to aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021310,460584007,Anomalous course of coronary artery posterior to pulmonary trunk,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021474,461110009,Anomalous course of coronary artery posterior to pulmonary trunk and aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021582,461385004,Anomalous course of coronary artery through infundibular septum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,44804767,7.59741E+14,Anomalous false tendon of muscle bands of left ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021332,460609006,Anomalous insertion of arterial duct,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021468,461102008,Anomalous insertion of arterial duct into distal left pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021333,460610001,Anomalous insertion of arterial duct into pulmonary trunk,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021334,460611002,Anomalous insertion of arterial duct into right pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021587,461390001,Anomalous insertion of arterial duct into unknown site,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4100126,253310007,Anomalous insertion of right superior vena cava to left atrium,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021580,461383006,Anomalous intramural course of proximal portion of coronary artery above aortic sinus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021579,461382001,Anomalous intramural course of proximal portion of coronary artery across commissure of aortic valve,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021578,461381008,Anomalous intramural course of proximal portion of coronary artery within aortic sinus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,42606062,3.59411E+14,Anomalous moderator band,Clinical Finding,Condition,SNOMED Veterinary
374,Cardiac Disorders,4028349,13453009,Anomalous muscle bands of left ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,4228527,88445007,Anomalous muscle bands of right ventricle,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021307,460581004,Anomalous origin of accessory coronary artery from aortic sinus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021937,459066006,Anomalous origin of accessory coronary artery from pulmonary artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021330,460607008,Anomalous origin of arterial duct from aortic arch,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021586,461389005,Anomalous origin of arterial duct from aortic diverticulum,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021993,460606004,Anomalous origin of arterial duct from ascending aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021467,461101001,Anomalous origin of arterial duct from distal descending aorta,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021331,460608003,Anomalous origin of arterial duct from left brachiocephalic artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021329,460605000,Anomalous origin of arterial duct from left carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021328,460604001,Anomalous origin of arterial duct from right carotid artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021469,461103003,Anomalous origin of arterial duct from right subclavian artery,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43020572,471289009,Anomalous origin of circumflex artery from aortic sinus to right of nonfacing aortic sinus and anomalous origin of left anterior descending coronary artery and right coronary artery from aortic sinus to left of nonfacing aortic sinus,Clinical Finding,Condition,SNOMED
374,Cardiac Disorders,43021294,460471001,Anomalous origin of conus artery from separate aortic sinus orifice,Clinical Finding,Condition,SNOMED
